sample_idx,real_label,min_dis
129343,1,0.04879530146718025
161573,2,0.04814356938004494
161825,2,0.04813743755221367
162074,2,0.04801119118928909
161994,2,0.047973547130823135
162094,2,0.04796554893255234
161609,2,0.04793303832411766
162211,2,0.04788179323077202
162320,2,0.047880955040454865
161730,2,0.04783174768090248
101106,0,0.04772253707051277
161775,2,0.04691667482256889
161857,2,0.046402156352996826
161975,2,0.046176135540008545
161644,2,0.04614394158124924
162127,2,0.04611998423933983
161783,2,0.04605484381318092
133221,1,0.04532092437148094
161693,2,0.04496917873620987
161880,2,0.04486092925071716
161643,2,0.043815236538648605
161890,2,0.04317840561270714
162139,2,0.04278670996427536
161845,2,0.04270340874791145
99627,0,0.04221788048744202
31576,0,0.0419795922935009
161903,2,0.04141532629728317
3805,0,0.04118669778108597
109297,0,0.041148941963911057
46005,0,0.04112163558602333
161722,2,0.040989577770233154
161983,2,0.040986645966768265
161734,2,0.040668148547410965
77691,0,0.04024127870798111
100976,0,0.04001936316490173
73696,0,0.03993133828043938
35590,0,0.039506297558546066
99353,0,0.03948119282722473
161728,2,0.03930719569325447
161840,2,0.03920796886086464
161744,2,0.03881462290883064
15626,0,0.0385197289288044
71418,0,0.03840337693691254
39655,0,0.03767308220267296
20670,0,0.037454333156347275
60746,0,0.0374063216149807
41788,0,0.03715899959206581
49936,0,0.03712385147809982
79024,0,0.03700593113899231
9526,0,0.036761533468961716
36517,0,0.03672754019498825
34232,0,0.03651929646730423
96839,0,0.03638695180416107
45804,0,0.03635747358202934
43133,0,0.03635536879301071
62034,0,0.036348484456539154
44765,0,0.03623933345079422
59858,0,0.03616508096456528
65469,0,0.03606493026018143
13638,0,0.0359884612262249
19556,0,0.03577617555856705
161707,2,0.035742998123168945
77085,0,0.03567609190940857
69625,0,0.035407669842243195
10192,0,0.03540198877453804
67005,0,0.035381019115448
28091,0,0.03536192327737808
77872,0,0.035281870514154434
161633,2,0.035070858895778656
161800,2,0.0348166860640049
45288,0,0.03480121120810509
161381,1,0.034782253205776215
142324,1,0.034747570753097534
139400,1,0.03450881317257881
17876,0,0.03443818911910057
108765,0,0.034422457218170166
161622,2,0.03433240205049515
74760,0,0.03429574519395828
161993,2,0.034275878220796585
30077,0,0.03415781259536743
161578,2,0.03407950699329376
19612,0,0.034070663154125214
152728,1,0.034059762954711914
132097,1,0.034020256251096725
161900,2,0.03377436101436615
108172,0,0.03376482427120209
56332,0,0.03374679386615753
128225,1,0.03374674543738365
58969,0,0.033744338899850845
132936,1,0.03367199748754501
152879,1,0.03365323692560196
156910,1,0.03365231305360794
136574,1,0.033609598875045776
53454,0,0.03359983488917351
161984,2,0.033557552844285965
66602,0,0.03355393186211586
151747,1,0.033540159463882446
15895,0,0.03351706638932228
145253,1,0.033514659851789474
131100,1,0.03346531093120575
146876,1,0.03340641409158707
22538,0,0.033352989703416824
67279,0,0.03332129120826721
86924,0,0.0333198718726635
89301,0,0.03330478072166443
43197,0,0.03330274298787117
109475,0,0.03329586237668991
8625,0,0.03328864276409149
60073,0,0.0332670733332634
28310,0,0.03326566517353058
92381,0,0.033257678151130676
113388,0,0.03325486555695534
15106,0,0.033252082765102386
87990,0,0.03325171396136284
24079,0,0.03325089067220688
7660,0,0.033243320882320404
6840,0,0.03323941305279732
52739,0,0.033222656697034836
98164,0,0.0332057923078537
153782,1,0.03320442512631416
92168,0,0.03320254758000374
4350,0,0.03319070115685463
5286,0,0.03318636491894722
83360,0,0.033177342265844345
70580,0,0.03315367549657822
135167,1,0.03313971310853958
101709,0,0.033136121928691864
73051,0,0.03312673419713974
149287,1,0.033124350011348724
15426,0,0.03311893716454506
134462,1,0.033118270337581635
80234,0,0.03310557082295418
14457,0,0.033104460686445236
15315,0,0.033089373260736465
23176,0,0.033084686845541
147590,1,0.033084142953157425
53223,0,0.03308335319161415
132369,1,0.03308308124542236
109964,0,0.03306924179196358
72491,0,0.033066168427467346
71854,0,0.03305646777153015
112574,0,0.033054810017347336
77048,0,0.033053405582904816
39157,0,0.03305017575621605
111872,0,0.033043019473552704
146449,1,0.03304068371653557
146436,1,0.03302575275301933
151824,1,0.03302505612373352
21757,0,0.03301683068275452
29338,0,0.033014461398124695
12632,0,0.03301398828625679
160331,1,0.032997194677591324
2374,0,0.03299054875969887
93630,0,0.03298551216721535
133696,1,0.032985035330057144
148821,1,0.032983992248773575
85435,0,0.03297307342290878
63812,0,0.03297065943479538
141501,1,0.03296888619661331
78922,0,0.03296495974063873
45189,0,0.032957982271909714
113469,0,0.03295612707734108
152277,1,0.03293084353208542
14243,0,0.032930612564086914
83043,0,0.032920438796281815
53453,0,0.03291826695203781
68169,0,0.032909855246543884
47755,0,0.03290968015789986
69495,0,0.032902806997299194
93357,0,0.03290008381009102
5977,0,0.03288259729743004
60362,0,0.03287878632545471
86018,0,0.032874125987291336
2990,0,0.03286982700228691
100203,0,0.03286297246813774
94803,0,0.03284534066915512
55256,0,0.03284468874335289
56041,0,0.03284117579460144
100872,0,0.03283770754933357
5452,0,0.032834894955158234
24106,0,0.032834358513355255
48396,0,0.03283003345131874
142669,1,0.032829467207193375
101008,0,0.03282918408513069
105984,0,0.03282328322529793
17160,0,0.03280983865261078
82200,0,0.03280738368630409
75249,0,0.03278990834951401
136689,1,0.032764289528131485
127185,1,0.032763827592134476
8000,0,0.03275210037827492
85071,0,0.03274804353713989
9707,0,0.03273523226380348
26470,0,0.03273287042975426
614,0,0.03272893652319908
81767,0,0.03272257745265961
12633,0,0.03271979093551636
67229,0,0.03270874172449112
83487,0,0.03270432725548744
61949,0,0.03270282596349716
42543,0,0.032697759568691254
86736,0,0.032695479691028595
75194,0,0.032690029591321945
115930,0,0.03268539160490036
84478,0,0.03265827149152756
38736,0,0.03265618905425072
33399,0,0.032654061913490295
27580,0,0.03265123441815376
111028,0,0.032638028264045715
78054,0,0.03263299912214279
4998,0,0.03263105824589729
30808,0,0.03262912854552269
623,0,0.032616861164569855
19715,0,0.03261440619826317
16486,0,0.03261344134807587
55187,0,0.032609760761260986
84009,0,0.032598644495010376
131799,1,0.03258775174617767
15593,0,0.03257468342781067
37168,0,0.03256889805197716
161003,1,0.0325666218996048
104931,0,0.03255796432495117
12173,0,0.03255625441670418
18412,0,0.03255375102162361
52247,0,0.03255309909582138
50367,0,0.032552946358919144
152447,1,0.03254939243197441
69868,0,0.03253660351037979
12836,0,0.0325356125831604
108263,0,0.032517336308956146
20138,0,0.03250427171587944
44732,0,0.03250109404325485
719,0,0.03249078616499901
160285,1,0.032487619668245316
1260,0,0.03248678892850876
566,0,0.032482970505952835
23019,0,0.032479338347911835
75539,0,0.032477207481861115
125785,1,0.03246524930000305
74727,0,0.03246520087122917
90243,0,0.03246260806918144
6642,0,0.03246242552995682
67450,0,0.0324622206389904
81119,0,0.03245927765965462
3813,0,0.032454509288072586
136697,1,0.032450899481773376
101483,0,0.032440293580293655
110399,0,0.032421864569187164
60125,0,0.03240042179822922
112124,0,0.03239993378520012
91663,0,0.03239656239748001
50478,0,0.03238232806324959
36497,0,0.03235546872019768
79450,0,0.03235242888331413
115384,0,0.03234662115573883
113934,0,0.03234310448169708
32950,0,0.032338690012693405
52852,0,0.03233722224831581
132963,1,0.032333843410015106
45708,0,0.03233342617750168
66838,0,0.03232894837856293
77986,0,0.03232757747173309
109790,0,0.03231997415423393
7211,0,0.03231944888830185
106438,0,0.03231726214289665
79477,0,0.032316211611032486
8357,0,0.03231358528137207
67181,0,0.032308533787727356
84874,0,0.03230671584606171
73584,0,0.032299239188432693
98574,0,0.032289158552885056
128557,1,0.03228079155087471
66630,0,0.03227847069501877
108182,0,0.032273851335048676
76401,0,0.032262831926345825
47465,0,0.03225728124380112
61866,0,0.032256487756967545
108858,0,0.032251738011837006
64467,0,0.03224950283765793
3775,0,0.03224218636751175
148076,1,0.03223617002367973
51573,0,0.03223515674471855
8421,0,0.032228998839855194
92648,0,0.032207291573286057
141551,1,0.03220659866929054
10307,0,0.03220628574490547
40332,0,0.03220360353589058
99378,0,0.03220130503177643
97257,0,0.03219698742032051
88341,0,0.03219407796859741
150543,1,0.03219074010848999
85954,0,0.032188780605793
155109,1,0.032180625945329666
104142,0,0.03216809779405594
56714,0,0.032164476811885834
70461,0,0.03216269239783287
29005,0,0.0321439765393734
96469,0,0.03212533891201019
129725,1,0.03211568295955658
19276,0,0.03211171552538872
8285,0,0.03210745379328728
148226,1,0.032102592289447784
54535,0,0.03208406642079353
93602,0,0.03208170831203461
12733,0,0.032078709453344345
150680,1,0.03205890581011772
38278,0,0.03205522522330284
15674,0,0.032049987465143204
93808,0,0.032023150473833084
70760,0,0.03201155364513397
44455,0,0.03199926018714905
131648,1,0.03198755159974098
47137,0,0.03197159990668297
110923,0,0.03196484595537186
57494,0,0.03194183483719826
67358,0,0.0318981409072876
42033,0,0.03189043328166008
33046,0,0.031869228929281235
154688,1,0.03184569999575615
126665,1,0.03184179216623306
125541,1,0.0318337008357048
151548,1,0.03183155879378319
136371,1,0.031825121492147446
11661,0,0.031795866787433624
128948,1,0.031781841069459915
126225,1,0.03172750025987625
161871,2,0.03147866204380989
141356,1,0.03134625032544136
140926,1,0.031216535717248917
144520,1,0.03110884502530098
27726,0,0.031099505722522736
54672,0,0.03105984628200531
3470,0,0.031035149469971657
130491,1,0.03099607490003109
148183,1,0.030943863093852997
144056,1,0.030852386727929115
147160,1,0.030848726630210876
136243,1,0.03084077313542366
89739,0,0.030795373022556305
144667,1,0.030758362263441086
150684,1,0.030713804066181183
105903,0,0.030704500153660774
140590,1,0.030662523582577705
96801,0,0.030662016943097115
142224,1,0.030648773536086082
55865,0,0.030556969344615936
18470,0,0.03043295070528984
140451,1,0.030396483838558197
69062,0,0.030392669141292572
133859,1,0.03039061464369297
103957,0,0.03032982163131237
70771,0,0.030219633132219315
94820,0,0.030181245878338814
98634,0,0.030157072469592094
61356,0,0.030065936967730522
22763,0,0.030051501467823982
97445,0,0.030025802552700043
52429,0,0.02997063286602497
64949,0,0.029963703826069832
74291,0,0.029932886362075806
33750,0,0.029931670054793358
43399,0,0.02993001602590084
131922,1,0.02989598922431469
18615,0,0.029863230884075165
32776,0,0.029821062460541725
69345,0,0.02981812134385109
96230,0,0.02978287637233734
76889,0,0.029778078198432922
86961,0,0.02977704629302025
86728,0,0.029710497707128525
46306,0,0.02970299683511257
63291,0,0.029668323695659637
162051,2,0.029653051868081093
5657,0,0.02964107133448124
32601,0,0.02963123843073845
29955,0,0.02962828241288662
61385,0,0.02959081344306469
33621,0,0.02957732416689396
26289,0,0.02957434393465519
162309,2,0.02957277186214924
162129,2,0.02956974506378174
162269,2,0.029533525928854942
9229,0,0.029519498348236084
41712,0,0.029514238238334656
56646,0,0.02951165847480297
75312,0,0.029511211439967155
161904,2,0.029509933665394783
65840,0,0.029506349936127663
157952,1,0.029460536316037178
137547,1,0.029447199776768684
73606,0,0.029431510716676712
21623,0,0.029406175017356873
20802,0,0.02935403771698475
34493,0,0.02933947741985321
64058,0,0.029316561296582222
65648,0,0.029316408559679985
132803,1,0.029314052313566208
7845,0,0.029306218028068542
144286,1,0.029276885092258453
35371,0,0.02921801246702671
159451,1,0.02921615168452263
144756,1,0.02920866757631302
2589,0,0.029208440333604813
36542,0,0.0291909109801054
97230,0,0.029168972745537758
156191,1,0.029161779209971428
105981,0,0.02912537381052971
90612,0,0.02902805060148239
146819,1,0.02902277372777462
6105,0,0.029021723195910454
106335,0,0.028999658301472664
136392,1,0.02895500883460045
132020,1,0.028944727033376694
44394,0,0.028940770775079727
11874,0,0.028919201344251633
48227,0,0.028906913474202156
127086,1,0.028901005163788795
145861,1,0.028766481205821037
151057,1,0.028668414801359177
161574,2,0.02856634557247162
162323,2,0.02856597676873207
79007,0,0.028549188748002052
43016,0,0.02853558026254177
147167,1,0.02853233925998211
162160,2,0.02843119576573372
156703,1,0.028428075835108757
162029,2,0.02841944806277752
162358,2,0.028285564854741096
162240,2,0.028257926926016808
162105,2,0.02803455851972103
13121,0,0.027922894805669785
74535,0,0.02786737121641636
112614,0,0.027711616829037666
16126,0,0.027317510917782784
56024,0,0.027295712381601334
36312,0,0.027185210958123207
67261,0,0.02707775868475437
47943,0,0.027043970301747322
74672,0,0.027008622884750366
98147,0,0.026748474687337875
39787,0,0.02671978250145912
161988,2,0.02662787213921547
7552,0,0.026544157415628433
1952,0,0.02646464854478836
36128,0,0.02641269378364086
141032,1,0.026374708861112595
62701,0,0.02635268121957779
35485,0,0.02633773908019066
100025,0,0.026333795860409737
110769,0,0.026311911642551422
148466,1,0.02615581639111042
57323,0,0.02615475282073021
140569,1,0.025999492034316063
43630,0,0.025965824723243713
151597,1,0.02589181624352932
38532,0,0.025846444070339203
138258,1,0.02571171708405018
142692,1,0.025660982355475426
49079,0,0.02557551860809326
159947,1,0.02557365782558918
126581,1,0.025563674047589302
59772,0,0.025522006675601006
146204,1,0.02542746439576149
130912,1,0.025416219606995583
39812,0,0.025399988517165184
30620,0,0.025332199409604073
159209,1,0.025317607447504997
91820,0,0.025265483185648918
137238,1,0.025254853069782257
160489,1,0.025212081149220467
151737,1,0.02519764006137848
42945,0,0.02519054338335991
138576,1,0.025185925886034966
18845,0,0.02517741732299328
83881,0,0.025173986330628395
128222,1,0.025149160996079445
13789,0,0.02513490617275238
129044,1,0.025109736248850822
66039,0,0.02509119361639023
126342,1,0.025079671293497086
74416,0,0.024964461103081703
133974,1,0.024933556094765663
157986,1,0.024891404435038567
133546,1,0.02488492988049984
105373,0,0.024795519188046455
132241,1,0.024790702387690544
35377,0,0.024753570556640625
46852,0,0.024709150195121765
144803,1,0.024662964046001434
15584,0,0.024634579196572304
8130,0,0.024583490565419197
148880,1,0.024550490081310272
19843,0,0.024504924193024635
142160,1,0.0244953241199255
89869,0,0.02447299100458622
145061,1,0.024457205086946487
66050,0,0.02438630908727646
131483,1,0.024362808093428612
149817,1,0.024312399327754974
139517,1,0.024310048669576645
159702,1,0.02427079528570175
148494,1,0.024263758212327957
149648,1,0.02424694038927555
136888,1,0.02410198003053665
80753,0,0.02410075068473816
53248,0,0.024060700088739395
141979,1,0.024060610681772232
153976,1,0.024058468639850616
75715,0,0.02402835339307785
132484,1,0.0240231454372406
147476,1,0.024012364447116852
92883,0,0.02400072105228901
112895,0,0.023914912715554237
153116,1,0.023908711969852448
6510,0,0.023870283737778664
81688,0,0.02383778616786003
132069,1,0.023824185132980347
145833,1,0.023791076615452766
148312,1,0.023786794394254684
146303,1,0.023782340809702873
132089,1,0.023782337084412575
137801,1,0.023778462782502174
127528,1,0.023746738210320473
134942,1,0.023699656128883362
135269,1,0.023694343864917755
133624,1,0.023673271760344505
155137,1,0.023662930354475975
161092,1,0.02364136464893818
143246,1,0.02364087477326393
64280,0,0.023533416911959648
135393,1,0.023514769971370697
108816,0,0.023507781326770782
161012,1,0.023497112095355988
155512,1,0.02344202622771263
40359,0,0.023412644863128662
132612,1,0.023367155343294144
150171,1,0.023358777165412903
71993,0,0.023332377895712852
69192,0,0.023314548656344414
154907,1,0.02327524870634079
126644,1,0.02327369898557663
161920,2,0.023266496136784554
150197,1,0.023261720314621925
86472,0,0.023195210844278336
142681,1,0.02317189984023571
152121,1,0.023157989606261253
2900,0,0.02312646247446537
137592,1,0.023086095228791237
132840,1,0.02301289327442646
93241,0,0.02299683541059494
40166,0,0.022993529215455055
97828,0,0.02297363430261612
91773,0,0.022972552105784416
160826,1,0.02296636812388897
32746,0,0.02289174310863018
152885,1,0.022883566096425056
3668,0,0.02284468151628971
30849,0,0.022825028747320175
129512,1,0.02274436131119728
8571,0,0.0227184034883976
43024,0,0.02269798330962658
109160,0,0.022626172751188278
49726,0,0.022593596950173378
102907,0,0.022589493542909622
111035,0,0.022536585107445717
135481,1,0.022303370758891106
86833,0,0.02225877344608307
33530,0,0.02222544141113758
76017,0,0.022180411964654922
83349,0,0.022167900577187538
22501,0,0.022161416709423065
7998,0,0.02214585803449154
45971,0,0.02213972620666027
4242,0,0.022123871371150017
29093,0,0.022122912108898163
90490,0,0.02210060879588127
147372,1,0.02209104783833027
22840,0,0.022086966782808304
97304,0,0.02206733636558056
18329,0,0.02201947197318077
9552,0,0.022011104971170425
57956,0,0.021990880370140076
137208,1,0.02198711596429348
113147,0,0.0219785925000906
139970,1,0.021966097876429558
55983,0,0.02195584960281849
98872,0,0.02192579209804535
78334,0,0.021876893937587738
72747,0,0.021866794675588608
2096,0,0.021827038377523422
103992,0,0.0218158271163702
61153,0,0.021813930943608284
85672,0,0.021810270845890045
5074,0,0.021788500249385834
34882,0,0.02177930623292923
72146,0,0.02177773229777813
95067,0,0.021703530102968216
38696,0,0.02170218899846077
33756,0,0.021693933755159378
80859,0,0.02168644778430462
2018,0,0.021672384813427925
132250,1,0.021655334159731865
88398,0,0.021586740389466286
14487,0,0.021575473248958588
77975,0,0.02156384475529194
45598,0,0.021507831290364265
144931,1,0.021491045132279396
129203,1,0.02146376110613346
23480,0,0.021459000185132027
57099,0,0.021455513313412666
101102,0,0.02145419828593731
50239,0,0.02145000733435154
139238,1,0.021434366703033447
63216,0,0.021433545276522636
161423,1,0.021430237218737602
150772,1,0.02142198011279106
152695,1,0.02141551487147808
93911,0,0.021413283422589302
148287,1,0.02141183242201805
143623,1,0.021407995373010635
129968,1,0.021407919004559517
68973,0,0.021407749503850937
137109,1,0.021403327584266663
39570,0,0.021401163190603256
143351,1,0.021399125456809998
154799,1,0.02139856293797493
139100,1,0.021397072821855545
134408,1,0.021396607160568237
140577,1,0.02139424905180931
136102,1,0.02138974890112877
130673,1,0.021388433873653412
154208,1,0.021387016400694847
100161,0,0.021386466920375824
59381,0,0.021384142339229584
139229,1,0.02138311043381691
160409,1,0.021378401666879654
155573,1,0.021377624943852425
106812,0,0.021377122029662132
126393,1,0.021376358345150948
137599,1,0.021376142278313637
137655,1,0.021375952288508415
48308,0,0.02137482911348343
28975,0,0.021374335512518883
153687,1,0.021372338756918907
84421,0,0.02137097530066967
149889,1,0.02136911265552044
139823,1,0.021367648616433144
135753,1,0.021365296095609665
152425,1,0.021364986896514893
103083,0,0.02136380784213543
110720,0,0.021363314241170883
152840,1,0.021363144740462303
75410,0,0.021355606615543365
65354,0,0.02135559171438217
92136,0,0.021353470161557198
52908,0,0.02135203406214714
55801,0,0.021346475929021835
97914,0,0.021344993263483047
78387,0,0.021344168111681938
24895,0,0.021343672648072243
160200,1,0.021343091502785683
37799,0,0.021342892199754715
111652,0,0.021341539919376373
59107,0,0.021338125690817833
78877,0,0.021337753161787987
72293,0,0.021336589008569717
148273,1,0.021335985511541367
26700,0,0.021335164085030556
48649,0,0.021333813667297363
136678,1,0.021333513781428337
40109,0,0.02133314684033394
107500,0,0.021332446485757828
33980,0,0.0213321465998888
86582,0,0.021331364288926125
149292,1,0.02133077010512352
5319,0,0.021327830851078033
32000,0,0.021323194727301598
8885,0,0.021322820335626602
92869,0,0.021317627280950546
93617,0,0.02131761610507965
73644,0,0.021315691992640495
84939,0,0.021311305463314056
64841,0,0.021304532885551453
100367,0,0.021303584799170494
94815,0,0.0213035736232996
41852,0,0.021302537992596626
35535,0,0.021301601082086563
6252,0,0.02130056358873844
102517,0,0.02130049280822277
150972,1,0.02129930630326271
64259,0,0.02129875123500824
85850,0,0.021296272054314613
77313,0,0.021296171471476555
46841,0,0.021295856684446335
55389,0,0.021295543760061264
96905,0,0.021295027807354927
59798,0,0.02129463106393814
3072,0,0.02129426971077919
84145,0,0.021293194964528084
126549,1,0.02129317633807659
88571,0,0.021292157471179962
62739,0,0.021291449666023254
99565,0,0.021290874108672142
107550,0,0.02129051461815834
32822,0,0.021290503442287445
47063,0,0.021290041506290436
58713,0,0.021288538351655006
48739,0,0.021288374438881874
115626,0,0.021287227049469948
60832,0,0.021286016330122948
134805,1,0.0212848000228405
143188,1,0.021284254267811775
108688,0,0.021282775327563286
94406,0,0.021282626315951347
112510,0,0.021282175555825233
77218,0,0.021282093599438667
80542,0,0.021281853318214417
44942,0,0.021281616762280464
94039,0,0.02128128707408905
92973,0,0.02128124237060547
100600,0,0.021280551329255104
129700,1,0.021280363202095032
90047,0,0.02127973735332489
35935,0,0.021279366686940193
18441,0,0.02127869613468647
9956,0,0.02127857133746147
31043,0,0.02127847634255886
146106,1,0.021278370171785355
94622,0,0.021278314292430878
24348,0,0.02127816714346409
79825,0,0.02127796784043312
17035,0,0.02127741277217865
46950,0,0.021277179941534996
14890,0,0.02127704955637455
56230,0,0.02127666026353836
130453,1,0.021276522427797318
23466,0,0.02127641998231411
64173,0,0.021276084706187248
27437,0,0.02127581648528576
38432,0,0.021275753155350685
49866,0,0.021275633946061134
26111,0,0.021275600418448448
86105,0,0.021275551989674568
21804,0,0.02127552032470703
21354,0,0.021275466307997704
114740,0,0.021275406703352928
58811,0,0.02127535454928875
63479,0,0.021275315433740616
114107,0,0.02127503976225853
59401,0,0.02127491682767868
101959,0,0.02127479761838913
19878,0,0.021274780854582787
145963,1,0.0212747510522604
97916,0,0.02127448096871376
63921,0,0.02127438224852085
141252,1,0.02127438224852085
43213,0,0.021273842081427574
158284,1,0.021273816004395485
84216,0,0.02127370983362198
107862,0,0.021273702383041382
6950,0,0.021273670718073845
131621,1,0.021273648366332054
100971,0,0.02127346582710743
138399,1,0.021273138001561165
57925,0,0.02127169817686081
128659,1,0.021271424368023872
84598,0,0.021271342411637306
2522,0,0.021271025761961937
130738,1,0.02127092517912388
114288,0,0.021269718185067177
50603,0,0.021269619464874268
143156,1,0.02126944251358509
132630,1,0.0212688185274601
96956,0,0.021268075332045555
106996,0,0.021267516538500786
149895,1,0.021267320960760117
103046,0,0.021265722811222076
143076,1,0.021265428513288498
75014,0,0.021265126764774323
85049,0,0.021265026181936264
54088,0,0.021264564245939255
3546,0,0.021264560520648956
137652,1,0.021264374256134033
157183,1,0.021264104172587395
151527,1,0.02126399427652359
135783,1,0.021263957023620605
126065,1,0.021263500675559044
65495,0,0.021263372153043747
19017,0,0.021263333037495613
92695,0,0.021263083443045616
76417,0,0.02126288041472435
14960,0,0.021262837573885918
58584,0,0.021262293681502342
134220,1,0.021262263879179955
131108,1,0.021261904388666153
139521,1,0.021261902526021004
71115,0,0.021261416375637054
112734,0,0.021260228008031845
98417,0,0.02125971019268036
78250,0,0.021259663626551628
74578,0,0.021259106695652008
144387,1,0.02125905267894268
42058,0,0.02125895582139492
29617,0,0.021258946508169174
90140,0,0.021258901804685593
90522,0,0.021258726716041565
84784,0,0.02125868760049343
138931,1,0.021258683875203133
79223,0,0.021258635446429253
16549,0,0.021258408203721046
47870,0,0.02125823311507702
63571,0,0.021258005872368813
31060,0,0.021257977932691574
152582,1,0.02125784382224083
143440,1,0.021257802844047546
46504,0,0.021257685497403145
88739,0,0.021257609128952026
111020,0,0.021257514134049416
25917,0,0.021257491782307625
40204,0,0.021257469430565834
86273,0,0.02125725708901882
6688,0,0.02125716395676136
8602,0,0.021257145330309868
53235,0,0.021257128566503525
67604,0,0.02125709317624569
88280,0,0.02125699631869793
112797,0,0.021256927400827408
95774,0,0.021256912499666214
72025,0,0.021256888285279274
28394,0,0.02125687710940838
112548,0,0.02125677838921547
104631,0,0.021256741136312485
83388,0,0.02125665917992592
20800,0,0.02125663310289383
72351,0,0.02125663310289383
109723,0,0.02125660702586174
100414,0,0.021256575360894203
452,0,0.02125653624534607
42834,0,0.02125650644302368
102861,0,0.02125648595392704
12069,0,0.02125643938779831
46195,0,0.02125641517341137
2663,0,0.021256377920508385
98782,0,0.021256282925605774
151373,1,0.021256232634186745
140716,1,0.021256227046251297
65744,0,0.0212561022490263
22017,0,0.021255942061543465
39701,0,0.021255863830447197
2298,0,0.02125583589076996
128143,1,0.0212551262229681
72813,0,0.021254979074001312
114031,0,0.02125493623316288
98647,0,0.021254809573292732
157775,1,0.021254710853099823
51576,0,0.02125445194542408
10073,0,0.021254345774650574
97226,0,0.02125425636768341
107668,0,0.02125397138297558
69035,0,0.021253935992717743
84759,0,0.0212539192289114
31651,0,0.021253548562526703
46584,0,0.0212534312158823
106597,0,0.021253423765301704
48730,0,0.021253259852528572
101439,0,0.021253235638141632
33030,0,0.021252797916531563
44096,0,0.02125278115272522
103661,0,0.021252693608403206
60228,0,0.021252600476145744
22338,0,0.021252542734146118
17963,0,0.021252227947115898
154284,1,0.021252168342471123
113123,0,0.021252131089568138
74529,0,0.021252013742923737
141938,1,0.021251928061246872
