sample_idx,closest_family,real_label,pred_label,min_distance,min_anomaly_score
254,0,0,0,0.012593581341207027,6.718311353857134
258,0,0,0,0.012337437830865383,6.283345704238643
278,0,0,0,0.013915020041167736,8.962289512010669
283,0,0,0,0.006046505644917488,4.399491433883535
286,0,0,0,0.014742741361260414,10.367870083686984
294,0,0,0,0.01264088787138462,6.798644115762553
296,0,0,0,0.01521858386695385,11.175913763298356
301,0,0,0,0.014833258464932442,10.52158012985514
302,0,0,0,0.012831727974116802,7.122715918899184
323,0,0,0,0.012555352412164211,6.653393562525435
325,0,0,0,0.0027047258336097,10.074277126646253
345,0,0,0,0.01115037314593792,4.267552443929376
352,0,0,0,0.0126045485958457,6.736935206681196
353,0,0,0,0.015331818722188473,11.368201564386462
358,0,0,0,0.005993404891341925,4.489663555532917
363,0,0,0,0.011606600135564804,5.042286375903147
372,0,0,0,0.014752060174942017,10.383694665154168
386,0,0,0,0.012482675723731518,6.529978907381202
390,0,0,0,0.012931200675666332,7.291633757930467
394,0,0,0,0.015324478968977928,11.355737690056772
409,0,0,0,0.011614963412284851,5.056488328888887
416,0,0,0,0.012598058208823204,6.725913668779456
417,0,0,0,0.012695251032710075,6.8909599731883455
420,0,0,0,0.011195767670869827,4.344638367362665
425,0,0,0,0.014546104706823826,10.033954967033289
432,0,0,0,0.015051856637001038,10.892788815924954
438,0,0,0,0.013133278116583824,7.6347880515711
443,0,0,0,0.014774530194699764,10.421851738615967
449,0,0,0,0.012646330520510674,6.807886455767972
452,0,0,0,0.02125653624534607,21.42915763869431
458,0,0,0,0.002402173588052392,10.588050963261672
459,0,0,0,0.011114614084362984,4.20682881510527
475,0,0,0,0.00632134173065424,3.932783312285446
476,0,0,0,0.012546169571578503,6.637799881407462
480,0,0,0,0.012080274522304535,5.846648302001067
481,0,0,0,0.014843851327896118,10.53956821596425
488,0,0,0,0.0210775975137949,21.125295942150636
490,0,0,0,0.011129009537398815,4.231274203446092
509,0,0,0,0.01139615848660469,4.684928547767533
519,0,0,0,0.012400907464325428,6.391125559024632
523,0,0,0,0.012130601331591606,5.932109898375612
530,0,0,0,0.014123448170721531,9.316228117166865
531,0,0,0,0.021171417087316513,21.284614020087997
533,0,0,0,0.014796188101172447,10.45862973601946
538,0,0,0,0.015199451707303524,11.143424818956925
547,0,0,0,0.005961719900369644,4.543468872181508
548,0,0,0,0.015072996728122234,10.928687494190356
550,0,0,0,0.01111111231148243,4.200882340358457
552,0,0,0,0.01480131596326828,10.467337525901364
553,0,0,0,0.013540895655751228,8.32697669021105
555,0,0,0,0.021131137385964394,21.216213745407234
556,0,0,0,0.006448308005928993,3.717177738945474
563,0,0,0,0.012535118497908115,6.619033692751694
564,0,0,0,0.02084965817630291,20.73822471839185
566,0,0,0,0.032482970505952835,40.49313341401001
568,0,0,0,0.014497743919491768,9.95183193666686
588,0,0,0,0.012539290823042393,6.6261188541521525
602,0,0,0,0.012585374526679516,6.704375094423911
605,0,0,0,0.02111312374472618,21.185624193664452
610,0,0,0,0.012626882642507553,6.774861379793783
614,0,0,0,0.03272893652319908,40.910816330640955
623,0,0,0,0.032616861164569855,40.72049750855811
624,0,0,0,0.005823591724038124,4.778028833776948
636,0,0,0,0.006344273220747709,3.8938426009946463
637,0,0,0,0.014584612101316452,10.099345629628099
638,0,0,0,0.014204680919647217,9.45417209770976
640,0,0,0,0.006487284786999226,3.6509899956931124
641,0,0,0,0.014693981036543846,10.285068585856093
647,0,0,0,0.005785468965768814,4.8427663330551525
648,0,0,0,0.01264070812612772,6.798338884479007
689,0,0,0,0.014545666985213757,10.033211657689936
693,0,0,0,0.006053648889064789,4.3873612580037324
702,0,0,0,0.01257607713341713,6.688586887669274
712,0,0,0,0.012581344693899155,6.697531903937352
713,0,0,0,0.010858545079827309,3.771989686226073
715,0,0,0,0.0060522668063640594,4.389708217717635
719,0,0,0,0.03249078616499901,40.506405439561945
720,0,0,0,0.012471928261220455,6.511728290738057
726,0,0,0,0.011235588230192661,4.412258957987531
733,0,0,0,0.014537421986460686,10.019210556377825
734,0,0,0,0.014996322803199291,10.798485001383005
737,0,0,0,0.0025490166153758764,10.338691238187328
746,0,0,0,0.004872667603194714,6.392824099949652
759,0,0,0,0.015183094888925552,11.11564877215419
760,0,0,0,0.012692129239439964,6.885658754211931
764,0,0,0,0.010899827815592289,3.8420932463595805
769,0,0,0,0.014879832975566387,10.600669825496997
775,0,0,0,0.011983666568994522,5.682595185395634
779,0,0,0,0.011361836455762386,4.626645187702557
786,0,0,0,0.014715012162923813,10.320782227540278
787,0,0,0,0.004401098471134901,7.193611024407899
790,0,0,0,0.014780648052692413,10.432240672821237
791,0,0,0,0.014819824136793613,10.498766859051209
796,0,0,0,0.005249322857707739,5.753213526787143
812,0,0,0,0.021150032058358192,21.248299404892165
825,0,0,0,0.014711270108819008,10.314427723409242
827,0,0,0,0.012626511044800282,6.774230357606554
832,0,0,0,0.013059758581221104,7.509942130563605
840,0,0,0,0.012190369889140129,6.033604835437177
854,0,0,0,0.011274363845586777,4.478105095243798
858,0,0,0,0.006090626120567322,4.324569015092171
862,0,0,0,0.01477805431932211,10.427836169584568
863,0,0,0,0.01240697130560875,6.401422765693914
864,0,0,0,0.012449896894395351,6.474316108128852
869,0,0,0,0.012101011350750923,5.881862186765041
874,0,0,0,0.006343618500977755,3.8949544019911913
875,0,0,0,0.015346693806350231,11.39346142998649
876,0,0,0,0.012631951831281185,6.7834695345934914
888,0,0,0,0.02102385275065899,21.034030206860983
889,0,0,0,0.012699454091489315,6.898097324393762
902,0,0,0,0.011176793836057186,4.312418279592233
920,0,0,0,0.014577385038137436,10.08707311791659
921,0,0,0,0.014871982857584953,10.587339284103143
922,0,0,0,0.015280568040907383,11.281171110844673
936,0,0,0,0.014783717691898346,10.437453327280146
938,0,0,0,0.005893192254006863,4.659837903656312
939,0,0,0,0.01456412672996521,10.064558752359241
944,0,0,0,0.015487943775951862,11.633322610558343
956,0,0,0,0.013863415457308292,8.874658084957233
961,0,0,0,0.01386860478669405,8.883470254449053
965,0,0,0,0.002513558603823185,10.398904039526537
972,0,0,0,0.014781968668103218,10.43448325292522
977,0,0,0,0.012711417861282825,6.91841339210588
980,0,0,0,0.012372255325317383,6.342470427219922
986,0,0,0,0.012680401094257832,6.8657428083378305
1002,0,0,0,0.012551751919090748,6.6472794477990576
1003,0,0,0,0.006382339168339968,3.8292015737801526
1006,0,0,0,0.012570580467581749,6.679252820127866
1010,0,0,0,0.015079308301210403,10.93940538231779
1018,0,0,0,0.01502467505633831,10.846630887212058
1019,0,0,0,0.020827697589993477,20.700932730484976
1022,0,0,0,0.006047970149666071,4.397004510601789
1027,0,0,0,0.020830657333135605,20.705958766853424
1030,0,0,0,0.012542678974568844,6.631872384771543
1033,0,0,0,0.014767917804419994,10.410623023003634
1035,0,0,0,0.012510471045970917,6.577179050684032
1040,0,0,0,0.02100750245153904,21.00626523062294
1053,0,0,0,0.012496513314545155,6.553476971686561
1056,0,0,0,0.014768052846193314,10.410852341843603
1064,0,0,0,0.014770973473787308,10.415811954823925
1071,0,0,0,0.012545261532068253,6.636257909897317
1072,0,0,0,0.01264366414397955,6.803358594810492
1073,0,0,0,0.012219435535371304,6.0829621573449675
1074,0,0,0,0.012239395640790462,6.1168570634018025
1078,0,0,0,0.015119529329240322,11.00770602191636
1079,0,0,0,0.014923807233572006,10.675343947337497
1097,0,0,0,0.012732917442917824,6.954922532938375
1103,0,0,0,0.014782534912228584,10.435444810543855
1105,0,0,0,0.006053915712982416,4.386908155606136
1110,0,0,0,0.013546307571232319,8.33616684041151
1113,0,0,0,0.012768798507750034,7.015853339473075
1120,0,0,0,0.00606168108060956,4.37372153155323
1121,0,0,0,0.012210510671138763,6.0678065542868
1123,0,0,0,0.011257263831794262,4.449067004066608
1127,0,0,0,0.018626704812049866,16.963355103837603
1130,0,0,0,0.004193953238427639,7.545371100584378
1141,0,0,0,0.012481188401579857,6.527453237123048
1142,0,0,0,0.013197948224842548,7.744606471768962
1146,0,0,0,0.014552301727235317,10.044478329524058
1148,0,0,0,0.014841809868812561,10.536101547707597
1167,0,0,0,0.01165824756026268,5.129990552381677
1168,0,0,0,0.011550129391252995,4.946391563064578
1175,0,0,0,0.013183136470615864,7.719454148797334
1176,0,0,0,0.012344195507466793,6.294821135292599
1180,0,0,0,0.006053138058632612,4.388228715822517
1186,0,0,0,0.012828836217522621,7.117805332705339
1192,0,0,0,0.0063760848715901375,3.8398221990892547
1195,0,0,0,0.012574149295687675,6.685313163540044
1213,0,0,0,0.012449607253074646,6.4738242587548465
1216,0,0,0,0.014699292369186878,10.294087933058506
1231,0,0,0,0.012462127953767776,6.495086068993186
1235,0,0,0,0.012564178556203842,6.668381525604038
1249,0,0,0,0.011368032544851303,4.637166968684086
1255,0,0,0,0.011273188516497612,4.476109230581437
1260,0,0,0,0.03248678892850876,40.49961760189883
1266,0,0,0,0.012460832484066486,6.492886189638714
1267,0,0,0,0.021228885278105736,21.382202629323864
1276,0,0,0,0.012936605140566826,7.300811256056997
1277,0,0,0,0.012389222159981728,6.371282362575625
1278,0,0,0,0.012791773304343224,7.05486759094359
1280,0,0,0,0.012712599709630013,6.92042032733293
1286,0,0,0,0.012710482813417912,6.9168255568277415
1287,0,0,0,0.012498056516051292,6.556097532499186
1288,0,0,0,0.013001712039113045,7.41137140408897
1289,0,0,0,0.012256701476871967,6.146244668121293
1296,0,0,0,0.011452407576143742,4.780446961406702
1300,0,0,0,0.012580512091517448,6.6961180346757425
1301,0,0,0,0.006326151080429554,3.924616398564025
1302,0,0,0,0.013531043194234371,8.310245903948672
1306,0,0,0,0.01147850975394249,4.824771920909078
1308,0,0,0,0.005927997641265392,4.600733740295167
1318,0,0,0,0.0024063955061137676,10.580881191116811
1321,0,0,0,0.012325513176620007,6.263096059914655
1325,0,0,0,0.014576890505850315,10.086233336509526
1339,0,0,0,0.006062858738005161,4.371721713117766
1342,0,0,0,0.012546484358608723,6.6383344315309785
1343,0,0,0,0.012269795872271061,6.168480688052195
1354,0,0,0,0.01261896826326847,6.761421714262288
1355,0,0,0,0.014562062919139862,10.0610541278808
1358,0,0,0,0.01281172689050436,7.088751426435737
1360,0,0,0,0.014672406949102879,10.248432924284304
1362,0,0,0,0.00278781377710402,9.93318277969494
1372,0,0,0,0.014188316650688648,9.426383398833098
1374,0,0,0,0.014933912083506584,10.692503322604232
1382,0,0,0,0.014539784751832485,10.023222845322683
1392,0,0,0,0.012275000102818012,6.177318161691874
1403,0,0,0,0.011288141831755638,4.501501942957723
1405,0,0,0,0.011130261234939098,4.233399751866229
1406,0,0,0,0.01232247706502676,6.257940339788428
1410,0,0,0,0.011293132789433002,4.509977250981172
1414,0,0,0,0.011330315843224525,4.573119007435033
1418,0,0,0,0.01470203883945942,10.298751803810728
1423,0,0,0,0.012630540877580643,6.781073548093113
1433,0,0,0,0.011444544419646263,4.767094278883472
1435,0,0,0,0.013220219872891903,7.78242668376239
1442,0,0,0,0.014747638255357742,10.376185659277075
1450,0,0,0,0.012693244032561779,6.887551820773616
1454,0,0,0,0.005323408637195826,5.627406048161015
1474,0,0,0,0.006091859191656113,4.3224750968568575
1476,0,0,0,0.014559844508767128,10.057286972868324
1488,0,0,0,0.012464823201298714,6.499662956737144
1500,0,0,0,0.0024768037255853415,10.461318301729456
1505,0,0,0,0.014661958441138268,10.230689972107575
1509,0,0,0,0.011273038573563099,4.475854607593608
1517,0,0,0,0.012595705687999725,6.721918776436251
1521,0,0,0,0.01267346739768982,6.853968472037292
1523,0,0,0,0.01309458538889885,7.569082668637296
1524,0,0,0,0.014544539153575897,10.031296449998875
1528,0,0,0,0.01270304899662733,6.904201950064693
1535,0,0,0,0.011262287385761738,4.457597664913498
1537,0,0,0,0.015070588327944279,10.92459771129268
1538,0,0,0,0.012869889847934246,7.187519841565518
1540,0,0,0,0.013814767822623253,8.792047949744523
1547,0,0,0,0.014805388636887074,10.474253465813018
1551,0,0,0,0.01142619363963604,4.735932220795386
1553,0,0,0,0.014910389669239521,10.652559143699907
1555,0,0,0,0.010938121005892754,3.9071201618289204
1559,0,0,0,0.02083154395222664,20.707464363651024
1562,0,0,0,0.013403747230768204,8.094080476337325
1571,0,0,0,0.02099171280860901,20.97945232294808
1572,0,0,0,0.006057617254555225,4.380622447127092
1576,0,0,0,0.012506774626672268,6.570902040505813
1578,0,0,0,0.01100210938602686,4.015780917262243
1586,0,0,0,0.006048744544386864,4.395689485667753
1590,0,0,0,0.012841086834669113,7.138608505263738
1593,0,0,0,0.0060706976801157,4.358410149834806
1594,0,0,0,0.014702419750392437,10.299398641090368
1595,0,0,0,0.014705168083310127,10.304065674861071
1596,0,0,0,0.02006448432803154,19.404895396398558
1598,0,0,0,0.013249320909380913,7.8318441030213455
1604,0,0,0,0.0027377617079764605,10.018177830843339
1614,0,0,0,0.012721255421638489,6.935118874220398
1623,0,0,0,0.010906730778515339,3.85381539285516
1625,0,0,0,0.012125571258366108,5.923568166964033
1639,0,0,0,0.01474006474018097,10.363324826127851
1643,0,0,0,0.015170732513070107,11.09465581848685
1652,0,0,0,0.012342339381575584,6.29166918737494
1654,0,0,0,0.004266479052603245,7.422212649937216
1656,0,0,0,0.006057929713279009,4.380091850776678
1664,0,0,0,0.004222110379487276,7.4975565409413525
1668,0,0,0,0.012683187611401081,6.870474683987422
1670,0,0,0,0.478769987821579,798.3476868431404
1672,0,0,0,0.015066590160131454,10.917808292120322
1680,0,0,0,0.011137224733829498,4.245224696462485
1692,0,0,0,0.014570613391697407,10.075573964224015
1706,0,0,0,0.013567001558840275,8.37130797575039
1715,0,0,0,0.011973418295383453,5.665192257705758
1721,0,0,0,0.01278280932456255,7.039645564497293
1723,0,0,0,0.01273404248058796,6.9568329961017135
1727,0,0,0,0.011072766035795212,4.13576527886237
1736,0,0,0,0.002418096177279949,10.561011899765324
1737,0,0,0,0.014879935421049595,10.600843791513526
1738,0,0,0,0.02114526368677616,21.240202077577354
1743,0,0,0,0.012009491212666035,5.72644885514414
1746,0,0,0,0.014871014282107353,10.585694514492323
1750,0,0,0,0.012892123311758041,7.225275211680058
1761,0,0,0,0.01471086498349905,10.31373976688933
1765,0,0,0,0.014901034533977509,10.636672883372317
1769,0,0,0,0.002404404804110527,10.58426166711982
1770,0,0,0,0.01512219663709402,11.012235464383082
1778,0,0,0,0.019506022334098816,18.456552868984183
1779,0,0,0,0.014909503050148487,10.65105354690231
1780,0,0,0,0.014636709354817867,10.187813675070114
1786,0,0,0,0.012479132041335106,6.523961264718536
1787,0,0,0,0.012860437855124474,7.171469104276846
1789,0,0,0,0.014548481442034245,10.037990978616763
1790,0,0,0,0.012589934282004833,6.7121181636686975
1792,0,0,0,0.01228485256433487,6.194048947954251
1794,0,0,0,0.014095546677708626,9.268847681810541
1799,0,0,0,0.006048320792615414,4.396409072372488
1802,0,0,0,0.0150960898026824,10.9679025973345
1811,0,0,0,0.01499639730900526,10.7986115221223
1812,0,0,0,0.014777901582419872,10.427576802069016
1829,0,0,0,0.005623320583254099,5.118115790244324
1830,0,0,0,0.012568085454404354,6.675015956870762
1832,0,0,0,0.015190052799880505,11.127464227694999
1833,0,0,0,0.014829607680439949,10.51538061362974
1835,0,0,0,0.014584063552320004,10.098414120685046
1836,0,0,0,0.005682023242115974,5.018430890509283
1839,0,0,0,0.012666620314121246,6.842341216096183
1849,0,0,0,0.012545881792902946,6.6373111950519394
1851,0,0,0,0.012779406271874905,7.033866729730044
1859,0,0,0,0.011158945970237255,4.28211023649438
1861,0,0,0,0.006147672422230244,4.227696829542557
1869,0,0,0,0.012681194581091404,6.86709025421131
1874,0,0,0,0.011352496221661568,4.6107842315228265
1876,0,0,0,0.014810354448854923,10.482686073086954
1901,0,0,0,0.01477649062871933,10.425180815568638
1906,0,0,0,0.011215155012905598,4.377560645236179
1907,0,0,0,0.006053760647773743,4.387171476894792
1915,0,0,0,0.012625920586287975,6.77322768074765
1928,0,0,0,0.012483586557209492,6.53152562341907
1930,0,0,0,0.013945871032774448,9.014678587133789
1932,0,0,0,0.011444026604294777,4.76621495974538
1936,0,0,0,0.01259874552488327,6.727080822599442
1943,0,0,0,0.020467635244131088,20.08949911671784
1948,0,0,0,0.014742150902748108,10.36686740682808
1949,0,0,0,0.015312224626541138,11.334928191461408
1952,0,0,0,0.02646464854478836,30.27322459039952
1955,0,0,0,0.013347662054002285,7.998840408324602
1956,0,0,0,0.012891443446278572,7.2241207099340015
1957,0,0,0,0.011206927709281445,4.36358959259965
1965,0,0,0,0.012664159759879112,6.838162868681001
1972,0,0,0,0.021247440949082375,21.413712619445008
1974,0,0,0,0.013098235242068768,7.575280603353455
1979,0,0,0,0.011234283447265625,4.410043263540646
1982,0,0,0,0.021249882876873016,21.417859336675363
1996,0,0,0,0.014566325582563877,10.068292695677652
2001,0,0,0,0.014704723842442036,10.303311294953032
2018,0,0,0,0.021672384813427925,22.135323656007753
2029,0,0,0,0.013882587663829327,8.907215034196035
2030,0,0,0,0.014217669144272804,9.47622782558717
2035,0,0,0,0.012611620128154755,6.748943606349427
2044,0,0,0,0.013404159806668758,8.094781084931165
2049,0,0,0,0.01455923356115818,10.056249502806114
2058,0,0,0,0.011275168508291245,4.479471519228173
2076,0,0,0,0.014525149948894978,9.99837100910688
2080,0,0,0,0.010837291367352009,3.7358980638332473
2090,0,0,0,0.011138011701405048,4.246561071771278
2096,0,0,0,0.021827038377523422,22.39794591757858
2097,0,0,0,0.014895775355398655,10.627742100687408
2100,0,0,0,0.012942628003656864,7.311038876319668
2101,0,0,0,0.014849324710667133,10.548862745774628
2103,0,0,0,0.012404845096170902,6.397812180096314
2104,0,0,0,0.011318247765302658,4.552625810687904
2130,0,0,0,0.014558513648808002,10.055026996162686
2131,0,0,0,0.011231580749154091,4.40545372372276
2133,0,0,0,0.011161618866026402,4.286649168016549
2138,0,0,0,0.015226156450808048,11.18877301493834
2140,0,0,0,0.013241615146398544,7.818758695559874
2141,0,0,0,0.014548532664775848,10.038077961625028
2145,0,0,0,0.011284551583230495,4.495405224832997
2151,0,0,0,0.01919306255877018,17.925105666598647
2158,0,0,0,0.014461398124694824,9.890111957020814
2166,0,0,0,0.014808319509029388,10.47923047539499
2169,0,0,0,0.011276033706963062,4.480940741313223
2170,0,0,0,0.014315486885607243,9.642335322696887
2186,0,0,0,0.014543304219841957,10.02919936874508
2194,0,0,0,0.012577838264405727,6.691577521644333
2195,0,0,0,0.014571698382496834,10.077416422489984
2198,0,0,0,0.015427634119987488,11.530908816627656
2204,0,0,0,0.014799550175666809,10.464338984380099
2205,0,0,0,0.002422432880848646,10.5536476019838
2206,0,0,0,0.021125810220837593,21.20716751254772
2212,0,0,0,0.005816692020744085,4.789745444990183
2234,0,0,0,0.014801936224102974,10.468390811055986
2237,0,0,0,0.014354479499161243,9.708549951606347
2239,0,0,0,0.01498364843428135,10.776962242119874
2246,0,0,0,0.0113751869648695,4.649316122674783
2248,0,0,0,0.014667961746454239,10.240884380676182
2258,0,0,0,0.014807462692260742,10.47777548689311
2263,0,0,0,0.012767256237566471,7.013234360169692
2266,0,0,0,0.0024202896747738123,10.55728744550236
2274,0,0,0,0.012680255807936192,6.865496092896207
2276,0,0,0,0.012553239241242409,6.649805118057212
2284,0,0,0,0.01428475882858038,9.5901550067936
2290,0,0,0,0.012848279438912868,7.150822501133323
2293,0,0,0,0.014768099412322044,10.410931417305662
2298,0,0,0,0.02125583589076996,21.427968343744947
2301,0,0,0,0.02096661739051342,20.936836974935414
2306,0,0,0,0.012588931247591972,6.710414878215953
2309,0,0,0,0.011312811635434628,4.5433945412471735
2310,0,0,0,0.01252010092139244,6.593531856237768
2316,0,0,0,0.002414924092590809,10.566398520240762
2336,0,0,0,0.014305619522929192,9.62557923228665
2350,0,0,0,0.014537505805492401,10.01935289220953
2353,0,0,0,0.01262031402438879,6.763706995115784
2366,0,0,0,0.021066125482320786,21.10581491131786
2367,0,0,0,0.014594419859349728,10.116000503446898
2374,0,0,0,0.03299054875969887,41.35506860252362
2376,0,0,0,0.01117874588817358,4.315733122961733
2381,0,0,0,0.01247300487011671,6.513556515420854
2382,0,0,0,0.014808788895606995,10.480027556052542
2389,0,0,0,0.00609110901132226,4.323749002550622
2393,0,0,0,0.02103433944284916,21.0518380009166
2400,0,0,0,0.012540571391582489,6.6282934293587665
2413,0,0,0,0.012381931766867638,6.3589023082357174
2416,0,0,0,0.012450119480490685,6.474694088837492
2420,0,0,0,0.012740456499159336,6.967724850245677
2424,0,0,0,0.014840072020888329,10.533150451463568
2428,0,0,0,0.01373235322535038,8.652097033974577
2430,0,0,0,0.014450104907155037,9.870934575962341
2446,0,0,0,0.014322028495371342,9.65344384360689
2449,0,0,0,0.021245740354061127,21.410824783570625
2450,0,0,0,0.011143090203404427,4.255185041663397
2462,0,0,0,0.014885974116623402,10.611098297433296
2463,0,0,0,0.014827008359134197,10.510966621337623
2468,0,0,0,0.012605175375938416,6.737999562400505
2485,0,0,0,0.014643973670899868,10.20014944715127
2492,0,0,0,0.014347093179821968,9.696007001814598
2496,0,0,0,0.011226282455027103,4.396456517649723
2504,0,0,0,0.014643591828644276,10.199501028362388
2508,0,0,0,0.013052293099462986,7.497264752486356
2511,0,0,0,0.02110365591943264,21.16954657071868
2519,0,0,0,0.011273308657109737,4.476313245273548
2522,0,0,0,0.021271025761961937,21.45376275946849
2535,0,0,0,0.011376680806279182,4.651852863497625
2536,0,0,0,0.01453936006873846,10.022501677108707
2549,0,0,0,0.011540988460183144,4.9308690498624586
2558,0,0,0,0.005204520188271999,5.829294401097667
2566,0,0,0,0.012699398212134838,6.898002433839292
2589,0,0,0,0.029208440333604813,34.93254692204321
2590,0,0,0,0.01468165684491396,10.264140474067641
2596,0,0,0,0.01467118225991726,10.24635323963216
2599,0,0,0,0.012594261206686497,6.7194658556031905
2600,0,0,0,0.002436697483062744,10.529424415691363
2601,0,0,0,0.014533642679452896,10.012792791877143
2603,0,0,0,0.012874470092356205,7.19529770401361
2607,0,0,0,0.012697425670921803,6.894652797266486
2609,0,0,0,0.006325956434011459,3.9249469339954306
2610,0,0,0,0.021124446764588356,21.20485218301864
2611,0,0,0,0.01227010041475296,6.168997841574059
2619,0,0,0,0.012536760419607162,6.621821893543884
2621,0,0,0,0.012140094302594662,5.948230222070896
2627,0,0,0,0.006347615737468004,3.8881665643280736
2628,0,0,0,0.01274095568805933,6.968572539198946
2630,0,0,0,0.021242743358016014,21.405735486832526
2642,0,0,0,0.013402105309069157,8.091292275545136
2648,0,0,0,0.01480982918292284,10.481794101874932
2649,0,0,0,0.013066794723272324,7.521890432880672
2661,0,0,0,0.014752876944839954,10.385081648758678
2663,0,0,0,0.021256377920508385,21.42888878212331
2678,0,0,0,0.011304635554552078,4.5295104716189085
2685,0,0,0,0.014761134050786495,10.399103309690924
2690,0,0,0,0.011200829409062862,4.353233870088445
2693,0,0,0,0.01466365996748209,10.233579389491199
2698,0,0,0,0.013223046436905861,7.787226564309352
2707,0,0,0,0.02124791406095028,21.414516026139523
2709,0,0,0,0.015099900774657726,10.974374133149382
2710,0,0,0,0.014651927165687084,10.213655536070894
2711,0,0,0,0.012596221640706062,6.722794932555861
2719,0,0,0,0.01074169110506773,3.573556140226765
2730,0,0,0,0.014706902205944061,10.307010445068137
2733,0,0,0,0.012811894528567791,7.0890360980991485
2750,0,0,0,0.0023878372740000486,10.61239513501106
2751,0,0,0,0.014682824723422527,10.266123686656073
2762,0,0,0,0.006330805830657482,3.916712015376639
2765,0,0,0,0.006093951873481274,4.31892144559194
2770,0,0,0,0.012609336525201797,6.745065745690069
2781,0,0,0,0.011417090892791748,4.720474549472153
2783,0,0,0,0.017157219350337982,14.467973910670128
2789,0,0,0,0.011790829710662365,5.3551326264459265
2795,0,0,0,0.0024040192365646362,10.584916411945665
2796,0,0,0,0.014557735063135624,10.053704854437065
2797,0,0,0,0.011173713020980358,4.307186647022431
2805,0,0,0,0.021076126024127007,21.122797157549584
2808,0,0,0,0.012723091058433056,6.938236028934751
2812,0,0,0,0.006056412123143673,4.3826689200851705
2813,0,0,0,0.012671537697315216,6.85069158488958
2822,0,0,0,0.012767850421369076,7.01424336306556
2828,0,0,0,0.00637571606785059,3.8404484767487594
2840,0,0,0,0.011209978722035885,4.368770616873736
2841,0,0,0,0.012732382863759995,6.954014746633941
2845,0,0,0,0.013127739541232586,7.62538281611384
2848,0,0,0,0.016579892486333847,13.487596332066538
2849,0,0,0,0.01462402381002903,10.166271937696088
2851,0,0,0,0.0060466560535132885,4.399236020141085
2863,0,0,0,0.012510363012552261,6.576995595612056
2865,0,0,0,0.02122432552278042,21.374459560079075
2869,0,0,0,0.006052746437489986,4.38889374045843
2871,0,0,0,0.011293674819171429,4.510897689359536
2873,0,0,0,0.012585215270519257,6.70410465634367
2876,0,0,0,0.013603909872472286,8.433983186978104
2878,0,0,0,0.017201362177729607,14.54293428568328
2880,0,0,0,0.014211904257535934,9.466438283384305
2882,0,0,0,0.0142937321215868,9.60539284833231
2885,0,0,0,0.011186082847416401,4.3281922527637
2886,0,0,0,0.012889071367681026,7.220092605896732
2890,0,0,0,0.01486038975417614,10.567652657069013
2892,0,0,0,0.014499654993414879,9.955077193629748
2900,0,0,0,0.02312646247446537,24.60454036028925
2911,0,0,0,0.014528313651680946,10.003743395999146
2912,0,0,0,0.014483809471130371,9.928169395400419
