sample_idx,real_label,pred_label,pred_prob
116355,3,0,0.9969149827957153
116356,3,0,0.9967525005340576
116357,3,0,0.996920108795166
116358,3,0,0.996884286403656
116359,3,0,0.9968523383140564
116360,3,0,0.9967834949493408
116361,3,0,0.9967370629310608
116362,3,0,0.9966127276420593
116363,3,0,0.996893048286438
116364,3,0,0.9967895150184631
116365,3,0,0.9968554973602295
116366,3,0,0.9966285824775696
116367,3,0,0.9969273209571838
116368,3,0,0.996586799621582
116369,3,0,0.996703565120697
116370,3,0,0.9969274401664734
116371,3,0,0.9969985485076904
116372,3,0,0.9966443777084351
116373,3,0,0.9966925382614136
116374,3,0,0.9968211650848389
116375,3,0,0.9968144297599792
116376,3,0,0.9965251088142395
116377,3,0,0.9969005584716797
116378,3,0,0.996651828289032
116379,3,0,0.9968565702438354
116380,3,0,0.9967641830444336
116381,3,0,0.9967967867851257
116382,3,0,0.99664306640625
116383,3,0,0.9966138005256653
116384,3,0,0.9969209432601929
116385,3,0,0.9966657757759094
116386,3,0,0.9968008995056152
116387,3,0,0.9967286586761475
116388,3,0,0.9965628981590271
116389,3,0,0.9967567324638367
116390,3,0,0.9967485666275024
116391,3,0,0.9967564940452576
116392,3,0,0.9968680739402771
116393,3,0,0.9967154264450073
116394,3,0,0.9967895150184631
116395,3,0,0.996971607208252
116396,3,0,0.9968775510787964
116397,3,0,0.9969214797019958
116398,3,0,0.996980607509613
116399,3,0,0.9967014193534851
116400,3,0,0.9967458248138428
116401,3,0,0.9966302514076233
116402,3,0,0.9966944456100464
116403,3,0,0.9968751668930054
116404,3,0,0.9968783855438232
116405,3,0,0.9969106316566467
116406,3,0,0.9967849254608154
116407,3,0,0.9968404769897461
116408,3,0,0.996793806552887
116409,3,0,0.99693763256073
116410,3,0,0.9968468546867371
116411,3,0,0.9969028830528259
116412,3,0,0.9968595504760742
116413,3,0,0.9968060255050659
116414,3,0,0.9968076944351196
116415,3,0,0.9969205856323242
116416,3,0,0.996855616569519
116417,3,0,0.9968185424804688
116418,3,0,0.996678352355957
116419,3,0,0.9966397285461426
116420,3,0,0.9967130422592163
116421,3,0,0.9967595934867859
116422,3,0,0.9968685507774353
116423,3,0,0.996917724609375
116424,3,0,0.9967474937438965
116425,3,0,0.9966734647750854
116426,3,0,0.9968087077140808
116427,3,0,0.9969929456710815
116428,3,0,0.9968658089637756
116429,3,0,0.9969287514686584
116430,3,0,0.9968264102935791
116431,3,0,0.9967813491821289
116432,3,0,0.9968024492263794
116433,3,0,0.996751070022583
116434,3,0,0.996928870677948
116435,3,0,0.9966624975204468
116436,3,0,0.9968223571777344
116437,3,0,0.9968997240066528
116438,3,0,0.9967519044876099
116439,3,0,0.9967001080513
116440,3,0,0.9969281554222107
116441,3,0,0.9967888593673706
116442,3,0,0.9969061017036438
116443,3,0,0.9967657327651978
116444,3,0,0.996715784072876
116445,3,0,0.9969837069511414
116446,3,0,0.9968872666358948
116447,3,0,0.9967124462127686
116448,3,0,0.9968045949935913
116449,3,0,0.9965627789497375
116450,3,0,0.9967440366744995
116451,3,0,0.9969573020935059
116452,3,0,0.9969377517700195
116453,3,0,0.9968776702880859
116454,3,0,0.9965687990188599
116455,3,0,0.9969276785850525
116456,3,0,0.9967010617256165
116457,3,0,0.9968307614326477
116458,3,0,0.9968175888061523
116459,3,0,0.9967441558837891
116460,3,0,0.9967825412750244
116461,3,0,0.9968401193618774
116462,3,0,0.9966681599617004
116463,3,0,0.9968445301055908
116464,3,0,0.9967039227485657
116465,3,0,0.9968838095664978
116466,3,0,0.9968826770782471
116467,3,0,0.9969633221626282
116468,3,0,0.9967195391654968
116469,3,0,0.996807873249054
116470,3,0,0.9969524145126343
116471,3,0,0.996651828289032
116472,3,0,0.9969236254692078
116473,3,0,0.9967178702354431
116474,3,0,0.9966673254966736
116475,3,0,0.9967266321182251
116476,3,0,0.996625542640686
116477,3,0,0.9968446493148804
116478,3,0,0.9970048069953918
116479,3,0,0.9969502091407776
116480,3,0,0.9969764947891235
116481,3,0,0.9968453049659729
116482,3,0,0.9968897700309753
116483,3,0,0.9967945218086243
116484,3,0,0.9969168901443481
116485,3,0,0.996801495552063
116486,3,0,0.9966850876808167
116487,3,0,0.9968563318252563
116488,3,0,0.9966573715209961
116489,3,0,0.9969615340232849
116490,3,0,0.9967994689941406
116491,3,0,0.996697187423706
116492,3,0,0.9968986511230469
116493,3,0,0.9969199895858765
116494,3,0,0.9969547986984253
116495,3,0,0.9967647790908813
116496,3,0,0.9968029260635376
116497,3,0,0.9967329502105713
116498,3,0,0.9967515468597412
116499,3,0,0.9968164563179016
116500,3,0,0.9967663288116455
116501,3,0,0.9969151020050049
116502,3,0,0.9968677163124084
116503,3,0,0.9970098733901978
116504,3,0,0.9967304468154907
116505,3,0,0.9967467784881592
116506,3,0,0.9969178438186646
116507,3,0,0.9968953132629395
116508,3,0,0.9968493580818176
116509,3,0,0.996889054775238
116510,3,0,0.9967778325080872
116511,3,0,0.9969276785850525
116512,3,0,0.9969185590744019
116513,3,0,0.9967708587646484
116514,3,0,0.9944882988929749
116515,3,0,0.9967440366744995
116516,3,0,0.9968196153640747
116517,3,0,0.9968361854553223
116518,3,0,0.9969730377197266
116519,3,0,0.9969846606254578
116520,3,0,0.9969812035560608
116521,3,0,0.9966824650764465
116522,3,0,0.996557354927063
116523,3,0,0.996659517288208
116524,3,0,0.9969246983528137
116525,3,0,0.9968180656433105
116526,3,0,0.9967406392097473
116527,3,0,0.9968131184577942
116528,3,0,0.9969130754470825
116529,3,0,0.9968372583389282
116530,3,0,0.9966316819190979
116531,3,0,0.9969494938850403
116532,3,0,0.9969114661216736
116533,3,0,0.9969069361686707
116534,3,0,0.9966620206832886
116535,3,0,0.9968394041061401
116536,3,0,0.9967371821403503
116537,3,0,0.996692419052124
116538,3,0,0.996843695640564
116539,3,0,0.9938417673110962
116540,3,0,0.9965046644210815
116541,3,0,0.9966852068901062
116542,3,0,0.996961772441864
116543,3,0,0.9969629645347595
116544,3,0,0.996663510799408
116545,3,0,0.9968630075454712
116546,3,0,0.9967107772827148
116547,3,0,0.9967653751373291
116548,3,0,0.9968430995941162
116549,3,0,0.9968976974487305
116550,3,0,0.9966201782226562
116551,3,0,0.9969847798347473
116552,3,0,0.9969178438186646
116553,3,0,0.9966666102409363
116554,3,0,0.9966436624526978
116555,3,0,0.9966714382171631
116556,3,0,0.9967341423034668
116557,3,0,0.9969226717948914
116558,3,0,0.9967055916786194
116559,3,0,0.9966647028923035
116560,3,0,0.9968639612197876
116561,3,0,0.9968616962432861
116562,3,0,0.9966756105422974
116563,3,0,0.9968005418777466
116564,3,0,0.9968951940536499
116565,3,0,0.9966989159584045
116566,3,0,0.9966303706169128
116567,3,0,0.9968124032020569
116568,3,0,0.9967039227485657
116569,3,0,0.9967095851898193
116570,3,0,0.996915340423584
116571,3,0,0.9969146251678467
116572,3,0,0.9968817234039307
116573,3,0,0.9968633651733398
116574,3,0,0.9969285130500793
116575,3,0,0.9969557523727417
116576,3,0,0.9966790676116943
116577,3,0,0.9968457818031311
116578,3,0,0.9968534111976624
116579,3,0,0.9968178272247314
116580,3,0,0.9965686798095703
116581,3,0,0.9967371821403503
116582,3,0,0.9966525435447693
116583,3,0,0.9966984391212463
116584,3,0,0.9968181848526001
116585,3,0,0.9966476559638977
116586,3,0,0.9965542554855347
116587,3,0,0.9968570470809937
116588,3,0,0.9967717528343201
116589,3,0,0.9969006776809692
116590,3,0,0.9966282248497009
116591,3,0,0.9969213008880615
116592,3,0,0.9968897700309753
116593,3,0,0.9968249797821045
116594,3,0,0.9967664480209351
116595,3,0,0.9969713687896729
116596,3,0,0.9967605471611023
116597,3,0,0.9966549873352051
116598,3,0,0.9968087077140808
116599,3,0,0.996616542339325
116600,3,0,0.9968999624252319
116601,3,0,0.9967049956321716
116602,3,0,0.9968794584274292
116603,3,0,0.9968030452728271
116604,3,0,0.996600329875946
116605,3,0,0.996921956539154
116606,3,0,0.9969552755355835
116607,3,0,0.9969294667243958
116608,3,0,0.9966251850128174
116609,3,0,0.9968386888504028
116610,3,0,0.9968921542167664
116611,3,0,0.9967093467712402
116612,3,0,0.9967086315155029
116613,3,0,0.9969663023948669
116614,3,0,0.9967580437660217
116615,3,0,0.9970191717147827
116616,3,0,0.9967468976974487
116617,3,0,0.9970080256462097
116618,3,0,0.9966608285903931
116619,3,0,0.9969078898429871
116620,3,0,0.9967947602272034
116621,3,0,0.9966842532157898
116622,3,0,0.9969526529312134
116623,3,0,0.9967671632766724
116624,3,0,0.9969798922538757
116625,3,0,0.9968615770339966
116626,3,0,0.9966940879821777
116627,3,0,0.9969236254692078
116628,3,0,0.9968869090080261
116629,3,0,0.9967189431190491
116630,3,0,0.9966360330581665
116631,3,0,0.996742308139801
116632,3,0,0.9969176054000854
116633,3,0,0.9965869188308716
116634,3,0,0.996895432472229
116635,3,0,0.9969778060913086
116636,3,0,0.996675968170166
116637,3,0,0.9968787431716919
116638,3,0,0.9967735409736633
116639,3,0,0.996841311454773
116640,3,0,0.9968896508216858
116641,3,0,0.9967517852783203
116642,3,0,0.9966762065887451
116643,3,0,0.9967148303985596
116644,3,0,0.9966829419136047
116645,3,0,0.9965296387672424
116646,3,0,0.9967901110649109
116647,3,0,0.9966476559638977
116648,3,0,0.9968744516372681
116649,3,0,0.9967988729476929
116650,3,0,0.9967350363731384
116651,3,0,0.9968302845954895
116652,3,0,0.9967479705810547
116653,3,0,0.9967622756958008
116654,3,0,0.9968428611755371
116655,3,0,0.9969561100006104
116656,3,0,0.9968603849411011
116657,3,0,0.9966009259223938
116658,3,0,0.9969139099121094
116659,3,0,0.9968029260635376
116660,3,0,0.9968037605285645
116661,3,0,0.9968282580375671
116662,3,0,0.9965766072273254
116663,3,0,0.9968552589416504
116664,3,0,0.9966489672660828
116665,3,0,0.9967711567878723
116666,3,0,0.9967695474624634
116667,3,0,0.9967271089553833
116668,3,0,0.9967875480651855
116669,3,0,0.99681156873703
116670,3,0,0.9966588020324707
116671,3,0,0.996796190738678
116672,3,0,0.9969869256019592
116673,3,0,0.9969395399093628
116674,3,0,0.9969611763954163
116675,3,0,0.9967389702796936
116676,3,0,0.9969570636749268
116677,3,0,0.9968671202659607
116678,3,0,0.9969503283500671
116679,3,0,0.9966291785240173
116680,3,0,0.9966061115264893
116681,3,0,0.9969649910926819
116682,3,0,0.9967639446258545
116683,3,0,0.9969610571861267
116684,3,0,0.9966387748718262
116685,3,0,0.9966097474098206
116686,3,0,0.9966140389442444
116687,3,0,0.9964854717254639
116688,3,0,0.996722400188446
116689,3,0,0.9967771172523499
116690,3,0,0.9968329071998596
116691,3,0,0.9969447255134583
116692,3,0,0.9968729615211487
116693,3,0,0.9967325925827026
116694,3,0,0.9967218041419983
116695,3,0,0.9967451095581055
116696,3,0,0.9967132806777954
116697,3,0,0.996690034866333
116698,3,0,0.9967848062515259
116699,3,0,0.9968113303184509
116700,3,0,0.9970043301582336
116701,3,0,0.9968658089637756
116702,3,0,0.9968282580375671
116703,3,0,0.996959924697876
116704,3,0,0.9969869256019592
116705,3,0,0.9967537522315979
116706,3,0,0.9966733455657959
116707,3,0,0.9966537952423096
116708,3,0,0.9969515800476074
116709,3,0,0.9967645406723022
116710,3,0,0.996894359588623
116711,3,0,0.9966835379600525
116712,3,0,0.9969817996025085
116713,3,0,0.9968394041061401
116714,3,0,0.9968279004096985
116715,3,0,0.9967143535614014
116716,3,0,0.9968934059143066
116717,3,0,0.9968155026435852
116718,3,0,0.9966225624084473
116719,3,0,0.9942928552627563
116720,3,0,0.9969257712364197
116721,3,0,0.9969630837440491
116722,3,0,0.9968024492263794
116723,3,0,0.9967427849769592
116724,3,0,0.9968584775924683
116725,3,0,0.9969261288642883
116726,3,0,0.9967918992042542
116727,3,0,0.9969173669815063
116728,3,0,0.9967556595802307
116729,3,0,0.9968916773796082
116730,3,0,0.996982753276825
116731,3,0,0.9968511462211609
116732,3,0,0.9966788291931152
116733,3,0,0.9968992471694946
116734,3,0,0.9967302083969116
116735,3,0,0.996904194355011
116736,3,0,0.9967323541641235
116737,3,0,0.9968544840812683
116738,3,0,0.9968661665916443
116739,3,0,0.9969232678413391
116740,3,0,0.9968394041061401
116741,3,0,0.9968295693397522
116742,3,0,0.9967548251152039
116743,3,0,0.996791422367096
116744,3,0,0.9966985583305359
116745,3,0,0.996607780456543
116746,3,0,0.9968196153640747
116747,3,0,0.9968967437744141
116748,3,0,0.9966390132904053
116749,3,0,0.9967244267463684
116750,3,0,0.996788740158081
116751,3,0,0.9967156648635864
116752,3,0,0.9968744516372681
116753,3,0,0.9966754913330078
116754,3,0,0.9969198703765869
116755,3,0,0.9967774748802185
116756,3,0,0.9969423413276672
116757,3,0,0.9967549443244934
116758,3,0,0.9967111349105835
116759,3,0,0.9966000914573669
116760,3,0,0.9968799352645874
116761,3,0,0.996874213218689
116762,3,0,0.9968373775482178
116763,3,0,0.9965206384658813
116764,3,0,0.9966899156570435
116765,3,0,0.9968727231025696
116766,3,0,0.996788501739502
116767,3,0,0.9968557357788086
116768,3,0,0.9965450167655945
116769,3,0,0.9967032074928284
116770,3,0,0.9969354867935181
116771,3,0,0.9968665242195129
116772,3,0,0.9969248175621033
116773,3,0,0.996810257434845
116774,3,0,0.9966051578521729
116775,3,0,0.9968478083610535
116776,3,0,0.9966795444488525
116777,3,0,0.9968867897987366
116778,3,0,0.9969268441200256
116779,3,0,0.9967954754829407
116780,3,0,0.9967087507247925
116781,3,0,0.9968360662460327
116782,3,0,0.9969242215156555
116783,3,0,0.9966959953308105
116784,3,0,0.9967554211616516
116785,3,0,0.9966198205947876
116786,3,0,0.9967337846755981
116787,3,0,0.99679034948349
116788,3,0,0.9966869950294495
116789,3,0,0.9965561628341675
116790,3,0,0.99676513671875
116791,3,0,0.9966017007827759
116792,3,0,0.9968429803848267
116793,3,0,0.9966129660606384
116794,3,0,0.9968228340148926
116795,3,0,0.9968476891517639
116796,3,0,0.9969005584716797
116797,3,0,0.9969180822372437
116798,3,0,0.9967616200447083
116799,3,0,0.9969291090965271
116800,3,0,0.9966527819633484
116801,3,0,0.9969203472137451
116802,3,0,0.9967820644378662
116803,3,0,0.996669590473175
116804,3,0,0.9969244599342346
116805,3,0,0.9968104958534241
116806,3,0,0.9969118237495422
116807,3,0,0.9965923428535461
116808,3,0,0.9967005848884583
116809,3,0,0.9966922998428345
116810,3,0,0.9965950846672058
116811,3,0,0.9967604279518127
116812,3,0,0.9967028498649597
116813,3,0,0.9967895150184631
116814,3,0,0.9969606995582581
116815,3,0,0.9967566132545471
116816,3,0,0.9966394901275635
116817,3,0,0.9968806505203247
116818,3,0,0.9967170357704163
116819,3,0,0.9968979358673096
116820,3,0,0.9966322779655457
116821,3,0,0.9967772364616394
116822,3,0,0.9967318773269653
116823,3,0,0.9968744516372681
116824,3,0,0.9969390630722046
116825,3,0,0.9968764781951904
116826,3,0,0.996877908706665
116827,3,0,0.9966427087783813
116828,3,0,0.9967130422592163
116829,3,0,0.9968265891075134
116830,3,0,0.9969096779823303
116831,3,0,0.9969486594200134
116832,3,0,0.9968222379684448
116833,3,0,0.996489942073822
116834,3,0,0.9966980218887329
116835,3,0,0.9966964721679688
116836,3,0,0.996579110622406
116837,3,0,0.9967681169509888
116838,3,0,0.9967029690742493
116839,3,0,0.9966484904289246
116840,3,0,0.9967164397239685
116841,3,0,0.9969147443771362
116842,3,0,0.9968544840812683
116843,3,0,0.9967443943023682
116844,3,0,0.9967014193534851
116845,3,0,0.9969918727874756
116846,3,0,0.9966787099838257
116847,3,0,0.9968120455741882
116848,3,0,0.9968371391296387
116849,3,0,0.996886670589447
116850,3,0,0.9969218373298645
116851,3,0,0.9966320395469666
116852,3,0,0.9968006610870361
116853,3,0,0.9968252182006836
116854,3,0,0.9968107342720032
116855,3,0,0.9967634677886963
116856,3,0,0.9968805313110352
116857,3,0,0.9968097805976868
116858,3,0,0.9966521859169006
116859,3,0,0.9968572854995728
116860,3,0,0.9968658089637756
116861,3,0,0.9966649413108826
116862,3,0,0.9967492818832397
116863,3,0,0.9966408014297485
116864,3,0,0.9969045519828796
116865,3,0,0.9965834021568298
116866,3,0,0.9967195391654968
116867,3,0,0.996722400188446
116868,3,0,0.996847927570343
116869,3,0,0.9968580007553101
116870,3,0,0.9968516230583191
116871,3,0,0.9966513514518738
116872,3,0,0.9969573020935059
116873,3,0,0.9968812465667725
116874,3,0,0.9967471361160278
116875,3,0,0.9968775510787964
116876,3,0,0.9969267249107361
116877,3,0,0.9968715310096741
116878,3,0,0.9967246651649475
116879,3,0,0.9968131184577942
116880,3,0,0.9965996146202087
116881,3,0,0.9967190623283386
116882,3,0,0.9968528151512146
116883,3,0,0.9968744516372681
116884,3,0,0.9964929223060608
116885,3,0,0.9966647028923035
116886,3,0,0.9966762065887451
116887,3,0,0.9968671202659607
116888,3,0,0.9967846870422363
116889,3,0,0.9966832995414734
116890,3,0,0.996663510799408
116891,3,0,0.9967159032821655
116892,3,0,0.9968583583831787
116893,3,0,0.9968247413635254
116894,3,0,0.99671870470047
116895,3,0,0.9969146251678467
116896,3,0,0.9966092109680176
116897,3,0,0.9968453049659729
116898,3,0,0.996660590171814
116899,3,0,0.9966645836830139
116900,3,0,0.9966747760772705
116901,3,0,0.9969869256019592
116902,3,0,0.9967709183692932
116903,3,0,0.9969466328620911
116904,3,0,0.9968721270561218
116905,3,0,0.9966425895690918
116906,3,0,0.996724545955658
116907,3,0,0.9967865943908691
116908,3,0,0.9967024922370911
116909,3,0,0.9967268705368042
116910,3,0,0.9967538714408875
116911,3,0,0.9967867136001587
116912,3,0,0.9969022274017334
116913,3,0,0.9968606233596802
116914,3,0,0.9967400431632996
116915,3,0,0.9969630837440491
116916,3,0,0.9967514276504517
116917,3,0,0.9967128038406372
116918,3,0,0.9968175888061523
116919,3,0,0.9968705773353577
116920,3,0,0.9966462254524231
116921,3,0,0.9969573020935059
116922,3,0,0.9966787099838257
116923,3,0,0.9968659281730652
116924,3,0,0.9969640374183655
116925,3,0,0.99671870470047
116926,3,0,0.9968951940536499
116927,3,0,0.9968709349632263
116928,3,0,0.996705949306488
116929,3,0,0.9967537522315979
116930,3,0,0.9969314336776733
116931,3,0,0.9967488050460815
116932,3,0,0.9968233108520508
116933,3,0,0.9966903924942017
116934,3,0,0.9967982172966003
116935,3,0,0.9967877864837646
116936,3,0,0.9966074228286743
116937,3,0,0.9968084692955017
116938,3,0,0.9967408776283264
116939,3,0,0.9969125986099243
116940,3,0,0.9966476559638977
116941,3,0,0.9969635605812073
116942,3,0,0.9968013763427734
116943,3,0,0.9967004656791687
116944,3,0,0.9967882633209229
116945,3,0,0.9969701766967773
116946,3,0,0.9968255758285522
116947,3,0,0.9967511892318726
116948,3,0,0.9967315196990967
116949,3,0,0.9968233108520508
116950,3,0,0.9967582821846008
116951,3,0,0.9968619346618652
116952,3,0,0.9967331886291504
116953,3,0,0.9968125224113464
116954,3,0,0.9969956874847412
116955,3,0,0.9969035983085632
116956,3,0,0.996819019317627
116957,3,0,0.9967204928398132
