sample_idx,real,closest,TP,FP,precision,recall
157436,3,0,124,0,1.0,0.031132312327391415
157619,3,0,125,0,1.0,0.03138337936228973
157402,3,0,126,0,1.0,0.03163444639718805
154320,3,0,127,0,1.0,0.031885513432086364
155796,3,0,128,0,1.0,0.032136580466984685
154581,3,0,129,0,1.0,0.032387647501883006
155676,3,0,130,0,1.0,0.03263871453678132
155925,3,0,131,0,1.0,0.03288978157167964
156046,3,0,132,0,1.0,0.033140848606577955
157592,3,0,133,0,1.0,0.033391915641476276
154420,3,0,134,0,1.0,0.03364298267637459
155459,3,0,135,0,1.0,0.03389404971127291
154141,3,0,136,0,1.0,0.034145116746171225
156493,3,0,137,0,1.0,0.034396183781069546
155564,3,0,138,0,1.0,0.03464725081596786
157309,3,0,139,0,1.0,0.03489831785086618
156699,3,0,140,0,1.0,0.0351493848857645
155491,3,0,141,0,1.0,0.035400451920662816
155636,3,0,142,0,1.0,0.03565151895556114
156423,3,0,143,0,1.0,0.03590258599045945
157021,3,0,144,0,1.0,0.03615365302535777
157802,3,0,145,0,1.0,0.036404720060256086
155343,3,0,146,0,1.0,0.03665578709515441
157311,3,0,147,0,1.0,0.03690685413005272
155421,3,0,148,0,1.0,0.03715792116495104
154831,3,0,149,0,1.0,0.037408988199849356
156218,3,0,150,0,1.0,0.03766005523474768
154512,3,0,151,0,1.0,0.037911122269646
155054,3,0,152,0,1.0,0.03816218930454431
156315,3,0,153,0,1.0,0.038413256339442634
157534,3,0,154,0,1.0,0.03866432337434095
155444,3,0,155,0,1.0,0.03891539040923927
157632,3,0,156,0,1.0,0.03916645744413758
155708,3,0,157,0,1.0,0.039417524479035904
158002,3,0,158,0,1.0,0.03966859151393422
155266,3,0,159,0,1.0,0.03991965854883254
154359,3,0,160,0,1.0,0.04017072558373085
156694,3,0,161,0,1.0,0.040421792618629174
156730,3,0,162,0,1.0,0.040672859653527495
154265,3,0,163,0,1.0,0.04092392668842581
155352,3,0,164,0,1.0,0.04117499372332413
155712,3,0,165,0,1.0,0.041426060758222444
157204,3,0,166,0,1.0,0.041677127793120765
154634,3,0,167,0,1.0,0.04192819482801908
156695,3,0,168,0,1.0,0.0421792618629174
154583,3,0,169,0,1.0,0.042430328897815714
156278,3,0,170,0,1.0,0.042681395932714035
156632,3,0,171,0,1.0,0.042932462967612356
155443,3,0,172,0,1.0,0.04318353000251067
155824,3,0,173,0,1.0,0.04343459703740899
157094,3,0,174,0,1.0,0.043685664072307305
156328,3,0,175,0,1.0,0.043936731107205626
157710,3,0,176,0,1.0,0.04418779814210394
156342,3,0,177,0,1.0,0.04443886517700226
156583,3,0,178,0,1.0,0.044689932211900575
157912,3,0,179,0,1.0,0.044940999246798896
154888,3,0,180,0,1.0,0.04519206628169721
156159,3,0,181,0,1.0,0.04544313331659553
155422,3,0,182,0,1.0,0.04569420035149385
154155,3,0,183,0,1.0,0.045945267386392166
154580,3,0,184,0,1.0,0.04619633442129049
155304,3,0,185,0,1.0,0.0464474014561888
155839,3,0,186,0,1.0,0.04669846849108712
157692,3,0,187,0,1.0,0.046949535525985436
155071,3,0,188,0,1.0,0.04720060256088376
156866,3,0,189,0,1.0,0.04745166959578207
156934,3,0,190,0,1.0,0.04770273663068039
157180,3,0,191,0,1.0,0.047953803665578706
155680,3,0,192,0,1.0,0.04820487070047703
157831,3,0,193,0,1.0,0.04845593773537535
157902,3,0,194,0,1.0,0.04870700477027366
156340,3,0,195,0,1.0,0.048958071805171983
156343,3,0,196,0,1.0,0.0492091388400703
157439,3,0,197,0,1.0,0.04946020587496862
154722,3,0,198,0,1.0,0.04971127290986693
155111,3,0,199,0,1.0,0.049962339944765254
157014,3,0,200,0,1.0,0.05021340697966357
157682,3,0,201,0,1.0,0.05046447401456189
154336,3,0,202,0,1.0,0.0507155410494602
157411,3,0,203,0,1.0,0.050966608084358524
154261,3,0,204,0,1.0,0.051217675119256845
154921,3,0,205,0,1.0,0.05146874215415516
155116,3,0,206,0,1.0,0.05171980918905348
154433,3,0,207,0,1.0,0.051970876223951794
155213,3,0,208,0,1.0,0.052221943258850115
154413,3,0,209,0,1.0,0.05247301029374843
157651,3,0,210,0,1.0,0.05272407732864675
157059,3,0,211,0,1.0,0.052975144363545064
156505,3,0,212,0,1.0,0.053226211398443385
157842,3,0,213,0,1.0,0.0534772784333417
156594,3,0,214,0,1.0,0.05372834546824002
154970,3,0,215,0,1.0,0.05397941250313834
157716,3,0,216,0,1.0,0.054230479538036655
155550,3,0,217,0,1.0,0.054481546572934976
157950,3,0,218,0,1.0,0.05473261360783329
157879,3,0,219,0,1.0,0.05498368064273161
157685,3,0,220,0,1.0,0.055234747677629925
155328,3,0,221,0,1.0,0.055485814712528246
157400,3,0,222,0,1.0,0.05573688174742656
155826,3,0,223,0,1.0,0.05598794878232488
157066,3,0,224,0,1.0,0.056239015817223195
156284,3,0,225,0,1.0,0.056490082852121516
157985,3,0,226,0,1.0,0.05674114988701984
154720,3,0,227,0,1.0,0.05699221692191815
155823,3,0,228,0,1.0,0.05724328395681647
155554,3,0,229,0,1.0,0.057494350991714786
154942,3,0,230,0,1.0,0.05774541802661311
156247,3,0,231,0,1.0,0.05799648506151142
154355,3,0,232,0,1.0,0.05824755209640974
157655,3,0,233,0,1.0,0.058498619131308056
154284,3,0,234,0,1.0,0.05874968616620638
155475,3,0,235,0,1.0,0.0590007532011047
157740,3,0,236,0,1.0,0.05925182023600301
155070,3,0,237,0,1.0,0.05950288727090133
155553,3,0,238,0,1.0,0.05975395430579965
154231,3,0,239,0,1.0,0.06000502134069797
156272,3,0,240,0,1.0,0.06025608837559628
157955,3,0,241,0,1.0,0.060507155410494604
155603,3,0,242,0,1.0,0.06075822244539292
155293,3,0,243,0,1.0,0.06100928948029124
157222,3,0,244,0,1.0,0.06126035651518955
157933,3,0,245,0,1.0,0.061511423550087874
155199,3,0,246,0,1.0,0.061762490584986195
157474,3,0,247,0,1.0,0.06201355761988451
154986,3,0,248,0,1.0,0.06226462465478283
157328,3,0,249,0,1.0,0.06251569168968114
157509,3,0,250,0,1.0,0.06276675872457946
156845,3,0,251,0,1.0,0.06301782575947779
156304,3,0,252,0,1.0,0.0632688927943761
156168,3,0,253,0,1.0,0.06351995982927441
156922,3,0,254,0,1.0,0.06377102686417273
157765,3,0,255,0,1.0,0.06402209389907106
155143,3,0,256,0,1.0,0.06427316093396937
156171,3,0,257,0,1.0,0.06452422796886768
157652,3,0,258,0,1.0,0.06477529500376601
154269,3,0,259,0,1.0,0.06502636203866433
157165,3,0,260,0,1.0,0.06527742907356264
154875,3,0,261,0,1.0,0.06552849610846095
156721,3,0,262,0,1.0,0.06577956314335928
154591,3,0,263,0,1.0,0.0660306301782576
156584,3,0,264,0,1.0,0.06628169721315591
154139,3,0,265,0,1.0,0.06653276424805422
154165,3,0,266,0,1.0,0.06678383128295255
155271,3,0,267,0,1.0,0.06703489831785087
155047,3,0,268,0,1.0,0.06728596535274918
155102,3,0,269,0,1.0,0.06753703238764751
157115,3,0,270,0,1.0,0.06778809942254582
154481,3,0,271,0,1.0,0.06803916645744414
155348,3,0,272,0,1.0,0.06829023349234245
154939,3,0,273,0,1.0,0.06854130052724078
154250,3,0,274,0,1.0,0.06879236756213909
157254,3,0,275,0,1.0,0.0690434345970374
154461,3,0,276,0,1.0,0.06929450163193572
154594,3,0,277,0,1.0,0.06954556866683405
154842,3,0,278,0,1.0,0.06979663570173236
156099,3,0,279,0,1.0,0.07004770273663068
157815,3,0,280,0,1.0,0.070298769771529
156038,3,0,281,0,1.0,0.07054983680642732
155764,3,0,282,0,1.0,0.07080090384132563
157636,3,0,283,0,1.0,0.07105197087622395
154874,3,0,284,0,1.0,0.07130303791112227
157032,3,0,285,0,1.0,0.07155410494602059
157054,3,0,286,0,1.0,0.0718051719809189
156671,3,0,287,0,1.0,0.07205623901581722
156468,3,0,288,0,1.0,0.07230730605071554
156684,3,0,289,0,1.0,0.07255837308561386
156221,3,0,290,0,1.0,0.07280944012051217
157693,3,0,291,0,1.0,0.0730605071554105
155777,3,0,292,0,1.0,0.07331157419030881
155932,3,0,293,0,1.0,0.07356264122520713
156979,3,0,294,0,1.0,0.07381370826010544
157409,3,0,295,0,1.0,0.07406477529500377
155758,3,0,296,0,1.0,0.07431584232990208
156548,3,0,297,0,1.0,0.0745669093648004
157941,3,0,298,0,1.0,0.07481797639969871
154051,3,0,299,0,1.0,0.07506904343459704
154785,3,0,300,0,1.0,0.07532011046949535
156628,3,0,301,0,1.0,0.07557117750439367
155998,3,0,302,0,1.0,0.075822244539292
155723,3,0,303,0,1.0,0.07607331157419031
157983,3,0,304,0,1.0,0.07632437860908863
155479,3,0,305,0,1.0,0.07657544564398694
157550,3,0,306,0,1.0,0.07682651267888527
156344,3,0,307,0,1.0,0.07707757971378358
157822,3,0,308,0,1.0,0.0773286467486819
156504,3,0,309,0,1.0,0.07757971378358021
157030,3,0,310,0,1.0,0.07783078081847854
155521,3,0,311,0,1.0,0.07808184785337685
155041,3,0,312,0,1.0,0.07833291488827517
155822,3,0,313,0,1.0,0.0785839819231735
154289,3,0,314,0,1.0,0.07883504895807181
155288,3,0,315,0,1.0,0.07908611599297012
157292,3,0,316,0,1.0,0.07933718302786844
156494,3,0,317,0,1.0,0.07958825006276676
157282,3,0,318,0,1.0,0.07983931709766508
154590,3,0,319,0,1.0,0.08009038413256339
157726,3,0,320,0,1.0,0.0803414511674617
157456,3,0,321,0,1.0,0.08059251820236003
154668,3,0,322,0,1.0,0.08084358523725835
155531,3,0,323,0,1.0,0.08109465227215666
154565,3,0,324,0,1.0,0.08134571930705499
154985,3,0,325,0,1.0,0.0815967863419533
155493,3,0,326,0,1.0,0.08184785337685162
154916,3,0,327,0,1.0,0.08209892041174993
157644,3,0,328,0,1.0,0.08234998744664826
155704,3,0,329,0,1.0,0.08260105448154657
154766,3,0,330,0,1.0,0.08285212151644489
154440,3,0,331,0,1.0,0.0831031885513432
155588,3,0,332,0,1.0,0.08335425558624153
155977,3,0,333,0,1.0,0.08360532262113984
155928,3,0,334,0,1.0,0.08385638965603816
156978,3,0,335,0,1.0,0.08410745669093649
156823,3,0,336,0,1.0,0.0843585237258348
157942,3,0,337,0,1.0,0.08460959076073311
155000,3,0,338,0,1.0,0.08486065779563143
156023,3,0,339,0,1.0,0.08511172483052976
156165,3,0,340,0,1.0,0.08536279186542807
155335,3,0,341,0,1.0,0.08561385890032638
155974,3,0,342,0,1.0,0.08586492593522471
156980,3,0,343,0,1.0,0.08611599297012303
155153,3,0,344,0,1.0,0.08636706000502134
156274,3,0,345,0,1.0,0.08661812703991965
157444,3,0,346,0,1.0,0.08686919407481798
157674,3,0,347,0,1.0,0.0871202611097163
157198,3,0,348,0,1.0,0.08737132814461461
154931,3,0,349,0,1.0,0.08762239517951292
155187,3,0,350,0,1.0,0.08787346221441125
157936,3,0,351,0,1.0,0.08812452924930957
156152,3,0,352,0,1.0,0.08837559628420788
156254,3,0,353,0,1.0,0.08862666331910621
154225,3,0,354,0,1.0,0.08887773035400452
154788,3,0,355,0,1.0,0.08912879738890284
155622,3,0,356,0,1.0,0.08937986442380115
155484,3,0,357,0,1.0,0.08963093145869948
156260,3,0,358,0,1.0,0.08988199849359779
155294,3,0,359,0,1.0,0.0901330655284961
157602,3,0,360,0,1.0,0.09038413256339442
154318,3,0,361,0,1.0,0.09063519959829275
155751,3,0,362,0,1.0,0.09088626663319106
154207,3,0,363,0,1.0,0.09113733366808938
155716,3,0,364,0,1.0,0.0913884007029877
156182,3,0,365,0,1.0,0.09163946773788602
156465,3,0,366,0,1.0,0.09189053477278433
156660,3,0,367,0,1.0,0.09214160180768265
154080,3,0,368,0,1.0,0.09239266884258097
156163,3,0,369,0,1.0,0.09264373587747929
156887,3,0,370,0,1.0,0.0928948029123776
154658,3,0,371,0,1.0,0.09314586994727592
154391,3,0,372,0,1.0,0.09339693698217424
154747,3,0,373,0,1.0,0.09364800401707256
154233,3,0,374,0,1.0,0.09389907105197087
154479,3,0,375,0,1.0,0.0941501380868692
157175,3,0,376,0,1.0,0.09440120512176751
157010,3,0,377,0,1.0,0.09465227215666583
154183,3,0,378,0,1.0,0.09490333919156414
154504,3,0,379,0,1.0,0.09515440622646247
156229,3,0,380,0,1.0,0.09540547326136078
157519,3,0,381,0,1.0,0.0956565402962591
155539,3,0,382,0,1.0,0.09590760733115741
155561,3,0,383,0,1.0,0.09615867436605574
154755,3,0,384,0,1.0,0.09640974140095405
157443,3,0,385,0,1.0,0.09666080843585237
154377,3,0,386,0,1.0,0.0969118754707507
155950,3,0,387,0,1.0,0.09716294250564901
156220,3,0,388,0,1.0,0.09741400954054732
157095,3,0,389,0,1.0,0.09766507657544564
155173,3,0,390,0,1.0,0.09791614361034397
157919,3,0,391,0,1.0,0.09816721064524228
157962,3,0,392,0,1.0,0.0984182776801406
155051,3,0,393,0,1.0,0.09866934471503891
155635,3,0,394,0,1.0,0.09892041174993724
157812,3,0,395,0,1.0,0.09917147878483555
155522,3,0,396,0,1.0,0.09942254581973387
157399,3,0,397,0,1.0,0.0996736128546322
156105,3,0,398,0,1.0,0.09992467988953051
156036,3,0,399,0,1.0,0.10017574692442882
156452,3,0,400,0,1.0,0.10042681395932714
155004,3,0,401,0,1.0,0.10067788099422546
155027,3,0,402,0,1.0,0.10092894802912378
156733,3,0,403,0,1.0,0.10118001506402209
155386,3,0,404,0,1.0,0.1014310820989204
155856,3,0,405,0,1.0,0.10168214913381873
155474,3,0,406,0,1.0,0.10193321616871705
155002,3,0,407,0,1.0,0.10218428320361536
155306,3,0,408,0,1.0,0.10243535023851369
156876,3,0,409,0,1.0,0.102686417273412
154205,3,0,410,0,1.0,0.10293748430831032
157733,3,0,411,0,1.0,0.10318855134320863
156506,3,0,412,0,1.0,0.10343961837810696
154035,3,0,413,0,1.0,0.10369068541300527
154258,3,0,414,0,1.0,0.10394175244790359
154409,3,0,415,0,1.0,0.1041928194828019
155340,3,0,416,0,1.0,0.10444388651770023
155396,3,0,417,0,1.0,0.10469495355259854
157775,3,0,418,0,1.0,0.10494602058749686
155059,3,0,419,0,1.0,0.10519708762239519
157720,3,0,420,0,1.0,0.1054481546572935
155290,3,0,421,0,1.0,0.10569922169219181
154728,3,0,422,0,1.0,0.10595028872709013
155183,3,0,423,0,1.0,0.10620135576198846
156013,3,0,424,0,1.0,0.10645242279688677
155933,3,0,425,0,1.0,0.10670348983178508
157969,3,0,426,0,1.0,0.1069545568666834
157380,3,0,427,0,1.0,0.10720562390158173
157704,3,0,428,0,1.0,0.10745669093648004
155934,3,0,429,0,1.0,0.10770775797137835
154908,3,0,430,0,1.0,0.10795882500627668
154302,3,0,431,0,1.0,0.108209892041175
155217,3,0,432,0,1.0,0.10846095907607331
154491,3,0,433,0,1.0,0.10871202611097162
155292,3,0,434,0,1.0,0.10896309314586995
156490,3,0,435,0,1.0,0.10921416018076827
156086,3,0,436,0,1.0,0.10946522721566658
156814,3,0,437,0,1.0,0.1097162942505649
156953,3,0,438,0,1.0,0.10996736128546322
154279,3,0,439,0,1.0,0.11021842832036154
155619,3,0,440,0,1.0,0.11046949535525985
155699,3,0,441,0,1.0,0.11072056239015818
155818,3,0,442,0,1.0,0.11097162942505649
156825,3,0,443,0,1.0,0.1112226964599548
154736,3,0,444,0,1.0,0.11147376349485312
156382,3,0,445,0,1.0,0.11172483052975145
157944,3,0,446,0,1.0,0.11197589756464976
156094,3,0,447,0,1.0,0.11222696459954808
156115,3,0,448,0,1.0,0.11247803163444639
156569,3,0,449,0,1.0,0.11272909866934472
157929,3,0,450,0,1.0,0.11298016570424303
155710,3,0,451,0,1.0,0.11323123273914135
157216,3,0,452,0,1.0,0.11348229977403967
154245,3,0,453,0,1.0,0.11373336680893799
155289,3,0,454,0,1.0,0.1139844338438363
156404,3,0,455,0,1.0,0.11423550087873462
158008,3,0,456,0,1.0,0.11448656791363294
155568,3,0,457,0,1.0,0.11473763494853126
154092,3,0,458,0,1.0,0.11498870198342957
155774,3,0,459,0,1.0,0.11523976901832789
156854,3,0,460,0,1.0,0.11549083605322621
157329,3,0,461,0,1.0,0.11574190308812453
157426,3,0,462,0,1.0,0.11599297012302284
155593,3,0,463,0,1.0,0.11624403715792117
156923,3,0,464,0,1.0,0.11649510419281948
155965,3,0,465,0,1.0,0.1167461712277178
155044,3,0,466,0,1.0,0.11699723826261611
155666,3,0,467,0,1.0,0.11724830529751444
157968,3,0,468,0,1.0,0.11749937233241275
154816,3,0,469,0,1.0,0.11775043936731107
155131,3,0,470,0,1.0,0.1180015064022094
156397,3,0,471,0,1.0,0.11825257343710771
157373,3,0,472,0,1.0,0.11850364047200602
156117,3,0,473,0,1.0,0.11875470750690434
156896,3,0,474,0,1.0,0.11900577454180267
155145,3,0,475,0,1.0,0.11925684157670098
156420,3,0,476,0,1.0,0.1195079086115993
157555,3,0,477,0,1.0,0.11975897564649761
156897,3,0,478,0,1.0,0.12001004268139594
157493,3,0,479,0,1.0,0.12026110971629425
154255,3,0,480,0,1.0,0.12051217675119257
156754,3,0,481,0,1.0,0.12076324378609089
157319,3,0,482,0,1.0,0.12101431082098921
154257,3,0,483,0,1.0,0.12126537785588752
155078,3,0,484,0,1.0,0.12151644489078584
155517,3,0,485,0,1.0,0.12176751192568416
155957,3,0,486,0,1.0,0.12201857896058248
154780,3,0,487,0,1.0,0.12226964599548079
157001,3,0,488,0,1.0,0.1225207130303791
155261,3,0,489,0,1.0,0.12277178006527743
157299,3,0,490,0,1.0,0.12302284710017575
155770,3,0,491,0,1.0,0.12327391413507406
154980,3,0,492,0,1.0,0.12352498116997239
156799,3,0,493,0,1.0,0.1237760482048707
157015,3,0,494,0,1.0,0.12402711523976902
155741,3,0,495,0,1.0,0.12427818227466733
157289,3,0,496,0,1.0,0.12452924930956566
154159,3,0,497,0,1.0,0.12478031634446397
154865,3,0,498,0,1.0,0.1250313833793623
157238,3,0,499,0,1.0,0.12528245041426062
156697,3,0,500,0,1.0,0.12553351744915892
157348,3,0,501,0,1.0,0.12578458448405724
157441,3,0,502,0,1.0,0.12603565151895557
155857,3,0,503,0,1.0,0.12628671855385387
154306,3,0,504,0,1.0,0.1265377855887522
154614,3,0,505,0,1.0,0.12678885262365053
156917,3,0,506,0,1.0,0.12703991965854883
154914,3,0,507,0,1.0,0.12729098669344716
156425,3,0,508,0,1.0,0.12754205372834546
156997,3,0,509,0,1.0,0.12779312076324378
156963,3,0,510,0,1.0,0.1280441877981421
154801,3,0,511,0,1.0,0.1282952548330404
156262,3,0,512,0,1.0,0.12854632186793874
156789,3,0,513,0,1.0,0.12879738890283707
156955,3,0,514,0,1.0,0.12904845593773537
155696,3,0,515,0,1.0,0.1292995229726337
156409,3,0,516,0,1.0,0.12955059000753202
155374,3,0,517,0,1.0,0.12980165704243032
155784,3,0,518,0,1.0,0.13005272407732865
155735,3,0,519,0,1.0,0.13030379111222695
155926,3,0,520,0,1.0,0.13055485814712528
156250,3,0,521,0,1.0,0.1308059251820236
156379,3,0,522,0,1.0,0.1310569922169219
156485,3,0,523,0,1.0,0.13130805925182024
156678,3,0,524,0,1.0,0.13155912628671856
156018,3,0,525,0,1.0,0.13181019332161686
157709,3,0,526,0,1.0,0.1320612603565152
154427,3,0,527,0,1.0,0.13231232739141352
156187,3,0,528,0,1.0,0.13256339442631182
157405,3,0,529,0,1.0,0.13281446146121015
157588,3,0,530,0,1.0,0.13306552849610845
157742,3,0,531,0,1.0,0.13331659553100678
155647,3,0,532,0,1.0,0.1335676625659051
155873,3,0,533,0,1.0,0.1338187296008034
157614,3,0,534,0,1.0,0.13406979663570173
155688,3,0,535,0,1.0,0.13432086367060006
155318,3,0,536,0,1.0,0.13457193070549836
154543,3,0,537,0,1.0,0.1348229977403967
157843,3,0,538,0,1.0,0.13507406477529502
156324,3,0,539,0,1.0,0.13532513181019332
154676,3,0,540,0,1.0,0.13557619884509164
156430,3,0,541,0,1.0,0.13582726587998994
155378,3,0,542,0,1.0,0.13607833291488827
156015,3,0,543,0,1.0,0.1363293999497866
156010,3,0,544,0,1.0,0.1365804669846849
156466,3,0,545,0,1.0,0.13683153401958323
157416,3,0,546,0,1.0,0.13708260105448156
157621,3,0,547,0,1.0,0.13733366808937986
154606,3,0,548,0,1.0,0.13758473512427818
155571,3,0,549,0,1.0,0.1378358021591765
155746,3,0,550,0,1.0,0.1380868691940748
156524,3,0,551,0,1.0,0.13833793622897314
156380,3,0,552,0,1.0,0.13858900326387144
157808,3,0,553,0,1.0,0.13884007029876977
157003,3,0,554,0,1.0,0.1390911373336681
154515,3,0,555,0,1.0,0.1393422043685664
155403,3,0,556,0,1.0,0.13959327140346472
156740,3,0,557,0,1.0,0.13984433843836305
157368,3,0,558,0,1.0,0.14009540547326135
157537,3,0,559,0,1.0,0.14034647250815968
157772,3,0,560,0,1.0,0.140597539543058
154578,3,0,561,0,1.0,0.1408486065779563
156435,3,0,562,0,1.0,0.14109967361285464
157028,3,0,563,0,1.0,0.14135074064775294
154853,3,0,564,0,1.0,0.14160180768265127
156829,3,0,565,0,1.0,0.1418528747175496
157830,3,0,566,0,1.0,0.1421039417524479
154227,3,0,567,0,1.0,0.14235500878734622
155954,3,0,568,0,1.0,0.14260607582224455
154053,3,0,569,0,1.0,0.14285714285714285
155321,3,0,570,0,1.0,0.14310820989204118
155369,3,0,571,0,1.0,0.1433592769269395
155559,3,0,572,0,1.0,0.1436103439618378
154803,3,0,573,0,1.0,0.14386141099673613
157776,3,0,574,0,1.0,0.14411247803163443
157847,3,0,575,0,1.0,0.14436354506653276
155260,3,0,576,0,1.0,0.1446146121014311
155038,3,0,577,0,1.0,0.1448656791363294
156320,3,0,578,0,1.0,0.14511674617122772
157517,3,0,579,0,1.0,0.14536781320612605
157065,3,0,580,0,1.0,0.14561888024102435
155019,3,0,581,0,1.0,0.14586994727592267
