sample_idx,closest_family,real_label,pred_label,min_distance,min_anomaly_score
707,0,0,0,0.005945717450231314,11.722584730125972
713,0,0,0,0.006041066721081734,12.262956381135332
714,0,0,0,0.005082403309643269,6.829936015264465
716,0,0,0,0.008109376765787601,23.984662312272306
717,0,0,0,0.011781568638980389,44.79602633888669
719,0,0,0,0.0112365847453475,41.707446386996935
725,0,0,0,0.0060588219203054905,12.363580184893546
726,0,0,0,0.00610037986189127,12.59910095298088
727,0,0,0,0.005976416636258364,11.896565817659452
728,0,0,0,0.002817068947479129,6.008363202473921
734,0,0,0,0.006076503079384565,12.463784381927287
738,0,0,0,0.010625665076076984,38.24518949322702
740,0,0,0,0.002309944946318865,8.882380290694137
742,0,0,0,0.004755695816129446,4.97839099459883
745,0,0,0,0.005805958993732929,10.930533493582937
748,0,0,0,0.010341444052755833,36.634427478438695
755,0,0,0,0.006000890862196684,12.03526827190489
757,0,0,0,0.006168754305690527,12.986598526408718
758,0,0,0,0.005182784982025623,7.3988277283581985
759,0,0,0,0.00608064467087388,12.487255968137928
762,0,0,0,0.005457382649183273,8.955051425108623
763,0,0,0,0.0061077638529241085,12.64094814688038
764,0,0,0,0.0023611884098500013,8.591968893262498
765,0,0,0,0.00831713154911995,25.162068225008746
766,0,0,0,0.008850510232150555,28.18487812163185
768,0,0,0,0.007425290532410145,20.107749525567733
771,0,0,0,0.005119177978485823,7.038348605529029
774,0,0,0,0.013653827831149101,55.40665588818651
776,0,0,0,0.012973587028682232,51.55153626079468
777,0,0,0,0.006683542393147945,15.904050188684234
780,0,0,0,0.004899498540908098,5.79336225882788
786,0,0,0,0.006690892856568098,15.945707371991517
787,0,0,0,0.005730809643864632,10.504640585347518
791,0,0,0,0.004817584995180368,5.329134713612949
792,0,0,0,0.005371639505028725,8.469120447805057
797,0,0,0,0.006597369909286499,15.415686020185905
802,0,0,0,0.005194284487515688,7.463998722452172
805,0,0,0,0.0064064208418130875,14.333522916797573
806,0,0,0,0.009691974148154259,32.9536953501248
810,0,0,0,0.006122360937297344,12.72367400846628
811,0,0,0,0.005983484908938408,11.936623745148921
812,0,0,0,0.006063450593501329,12.389812202763322
819,0,0,0,0.007331836502999067,19.578118751090564
824,0,0,0,0.006981223355978727,17.59109353913915
825,0,0,0,0.006639235652983189,15.65295119107122
826,0,0,0,0.006233006250113249,13.350732714102035
834,0,0,0,0.005266336724162102,7.872339402231668
841,0,0,0,0.015620479360222816,66.55223386950954
842,0,0,0,0.004643748048692942,4.343950905262695
853,0,0,0,0.005845054518431425,11.15209903928643
854,0,0,0,0.005521086044609547,9.316076828390413
857,0,0,0,0.005354475229978561,8.371845580734643
860,0,0,0,0.006976529024541378,17.564489417192952
864,0,0,0,0.010772123001515865,39.07520854074515
870,0,0,0,0.019723398610949516,89.8046534181747
877,0,0,0,0.006320550572127104,13.84687148266519
885,0,0,0,0.004774035885930061,5.082329427576807
886,0,0,0,0.005199834238737822,7.495450753535873
887,0,0,0,0.01099286787211895,40.32623300182116
891,0,0,0,0.0050903866067528725,6.87517964849982
895,0,0,0,0.00462878355756402,4.259142844270432
896,0,0,0,0.008230086416006088,24.668758503040806
897,0,0,0,0.011878956109285355,45.34794905048116
903,0,0,0,0.005280035547912121,7.949974563367789
909,0,0,0,0.005269743502140045,7.891646589629583
910,0,0,0,0.005233030766248703,7.683584991153418
912,0,0,0,0.019822703674435616,90.36744368002951
920,0,0,0,0.8322485089302063,4694.6175433132385
921,0,0,0,0.00812902208417654,24.09599796316668
932,0,0,0,0.008728742599487305,27.494786041064547
933,0,0,0,0.005954995285719633,11.775164883449653
934,0,0,0,0.0052423556335270405,7.736431687113403
935,0,0,0,0.004826318938285112,5.3786324728851325
938,0,0,0,0.004883628338575363,5.70342127280979
939,0,0,0,0.033203575760126114,166.20068158944966
940,0,0,0,0.004912438802421093,5.866698430315122
948,0,0,0,0.004866268485784531,5.605038010618118
950,0,0,0,0.0049612391740083694,6.143264125357044
955,0,0,0,0.005833627190440893,11.08733709577292
958,0,0,0,0.002458508126437664,8.040430161406462
960,0,0,0,0.004558280576020479,3.859582237272902
964,0,0,0,0.008760367520153522,27.674013532171983
965,0,0,0,0.005335192661732435,8.262565738886602
972,0,0,0,0.002925465116277337,5.394051040732633
985,0,0,0,0.008764664642512798,27.698366556407628
988,0,0,0,0.005595795344561338,9.739475847603002
993,0,0,0,0.005500098690390587,9.197135475735406
994,0,0,0,0.0032544536516070366,3.529578702206324
995,0,0,0,0.006206093821674585,13.198212267344914
997,0,0,0,0.0032138044480234385,3.7599493915338114
998,0,0,0,0.004898666404187679,5.788646301490528
1012,0,0,0,0.009007946588099003,29.077115081956602
1014,0,0,0,0.007947501726448536,23.067270060767
1019,0,0,0,0.005908160004764795,11.509735920340374
1021,0,0,0,0.00484998244792223,5.512740365449354
1023,0,0,0,0.006217965856194496,13.265494490241284
1025,0,0,0,0.005100341513752937,6.931596960171858
1027,0,0,0,0.007029541302472353,17.864925192881966
1028,0,0,0,0.0025291661731898785,7.6399907554199356
1034,0,0,0,0.01279379054903984,50.53257806967809
1042,0,0,0,0.005258831195533276,7.829803419935387
1044,0,0,0,0.01337628997862339,53.83376931811318
1045,0,0,0,0.0060545108281075954,12.339147989577816
1048,0,0,0,0.003202059306204319,3.826512477119365
1051,0,0,0,0.006169947795569897,12.993362375684395
1057,0,0,0,0.0052270363084971905,7.649612680686857
1061,0,0,0,0.006079312413930893,12.479705686133357
1064,0,0,0,0.012971756048500538,51.5411595712309
1067,0,0,0,0.0052882470190525055,7.9965113242446115
1068,0,0,0,0.00901306327432394,29.10611280955752
1071,0,0,0,0.005221410654485226,7.6177304867346685
1072,0,0,0,0.006737225688993931,16.208288815253567
1073,0,0,0,0.004789355676621199,5.169151073039356
1074,0,0,0,0.005427661817520857,8.786614952217436
1075,0,0,0,0.005336419213563204,8.269516959718493
1077,0,0,0,0.007035444490611553,17.89838025229194
1079,0,0,0,0.007175871636718512,18.694221144535277
1080,0,0,0,0.010851416736841202,39.52458886940723
1089,0,0,0,0.008783656172454357,27.805997000753795
1092,0,0,0,0.00820297934114933,24.515134939234432
1096,0,0,0,0.005474190693348646,9.050307429636746
1098,0,0,0,0.0061698486097157,12.992800261015757
1099,0,0,0,0.006545721087604761,15.12297734191366
1104,0,0,0,0.004941311199218035,6.030326579608852
1106,0,0,0,0.0074302079156041145,20.135617745759365
1113,0,0,0,0.004677880089730024,4.537386966210258
1114,0,0,0,0.005962565075606108,11.81806505271435
1115,0,0,0,0.005094426684081554,6.898075924861809
1125,0,0,0,0.004896995145827532,5.779174801275777
1128,0,0,0,0.004521818365901709,3.6529404401663483
1131,0,0,0,0.009069032035768032,29.423303824829553
1133,0,0,0,0.006271480582654476,13.568777785777533
1134,0,0,0,0.00673497561365366,16.195536993287092
1139,0,0,0,0.005626960191875696,9.916095971139478
1140,0,0,0,0.004670334048569202,4.4946213877817165
1146,0,0,0,0.005246997810900211,7.762740237027265
1147,0,0,0,0.013463464565575123,54.32781269208995
1148,0,0,0,0.00463169626891613,4.275650014469169
1149,0,0,0,0.005343900062143803,8.311913073106615
1162,0,0,0,0.006338575389236212,13.949023288269139
1165,0,0,0,0.004887565039098263,5.725731683179115
1167,0,0,0,0.004814686719328165,5.3127093535303045
1170,0,0,0,0.005348271690309048,8.336688343102738
1171,0,0,0,0.005658815149217844,10.096627146032393
1179,0,0,0,0.007862022146582603,22.58283277784113
1181,0,0,0,0.005244347266852856,7.747718844098214
1184,0,0,0,0.005358912982046604,8.39699559384319
1185,0,0,0,0.002443458419293165,8.125721165987274
1186,0,0,0,0.0066175200045108795,15.529882386107527
1187,0,0,0,0.0064011518843472,14.303662224423679
1191,0,0,0,0.0050775171257555485,6.802244610485034
1192,0,0,0,0.02414238452911377,114.84831337580104
1194,0,0,0,0.006442277226597071,14.53673132806423
1195,0,0,0,0.005704790353775024,10.35718180964414
1198,0,0,0,0.005953569430857897,11.767084155208481
1201,0,0,0,0.005309350322932005,8.116109796864365
1203,0,0,0,0.006534800864756107,15.061089308607412
1205,0,0,0,0.004548994358628988,3.8069545813011656
1206,0,0,0,0.0049758595414459705,6.226121938743093
1207,0,0,0,0.004854573868215084,5.53876126043889
1212,0,0,0,0.002703958423808217,6.649392964709536
1214,0,0,0,0.0083506740629673,25.352163266376518
1217,0,0,0,0.0075586228631436825,20.86338206526943
1220,0,0,0,0.003195707220584154,3.862511567236227
1221,0,0,0,0.009682729840278625,32.901305207393335
1222,0,0,0,0.002446583705022931,8.10800927585317
1225,0,0,0,0.006024401169270277,12.168507921624126
1230,0,0,0,0.003098167944699526,4.415294604567675
1232,0,0,0,0.005148137453943491,7.202470254555319
1233,0,0,1,0.02800712361931801,136.75089767736605
1239,0,0,0,0.005122082773596048,7.054810912115714
1242,0,0,0,0.008058048784732819,23.693771929806125
1244,0,0,0,0.012557695619761944,49.194560425799345
1246,0,0,0,0.004662461578845978,4.450005845115075
1248,0,0,0,0.0047638555988669395,5.02463482247932
1250,0,0,0,0.004884110298007727,5.706152675072891
1254,0,0,0,0.007294468581676483,19.366344028958185
1258,0,0,0,0.0065547991544008255,15.174425348792058
1263,0,0,0,0.00828306283801794,24.96899107295759
1267,0,0,0,0.004913893528282642,5.87494277878848
1271,0,0,0,0.006296099163591862,13.708298341183898
1272,0,0,0,0.004769833292812109,5.058512127649773
1276,0,0,0,0.006221761927008629,13.287007911737703
1278,0,0,0,0.004899891093373299,5.795586966178406
1279,0,0,0,0.007020828779786825,17.81554882926592
1280,0,0,0,0.004716213792562485,4.754635049012851
1281,0,0,0,0.008731274865567684,27.509137118848837
1283,0,0,0,0.004608346149325371,4.143318193134962
1285,0,0,0,0.006951573304831982,17.423058199720415
1289,0,0,0,0.0045148166827857494,3.6132598948253083
1292,0,0,0,0.009542384184896946,32.10592614645052
1295,0,0,0,0.005279693752527237,7.948037510941591
1297,0,0,0,0.006167758256196976,12.98095362839831
1303,0,0,0,0.0026745309587568045,6.816166844918836
1305,0,0,0,0.004815331194549799,5.31636177935845
1307,0,0,0,0.0025731371715664864,7.39079450276508
1308,0,0,0,0.006522779352962971,14.992959955154081
1310,0,0,0,0.012687002308666706,49.92737849925514
1315,0,0,0,0.004752232227474451,4.958761844808549
1320,0,0,0,0.012409843504428864,48.35664010448824
1322,0,0,0,0.006006583105772734,12.067527848005506
1324,0,0,0,0.005862611345946789,11.251598613707369
1326,0,0,0,0.005438453983515501,8.84777725062286
1329,0,0,0,0.004776983056217432,5.099031886439765
1331,0,0,0,0.005235511809587479,7.697645774977378
1332,0,0,0,0.00476476177573204,5.0297703865411485
1333,0,0,0,0.0069537474773824215,17.435379858818404
1337,0,0,0,0.0072553399950265884,19.144591111698478
1338,0,0,0,0.007424353156238794,20.102437146093703
1341,0,0,0,0.004722936078906059,4.7927321727520935
1343,0,0,0,0.01052479911595583,37.67355318269018
1345,0,0,0,0.0059354230761528015,11.66424356120775
1355,0,0,0,0.005232855677604675,7.682592713616292
1356,0,0,0,0.005978217348456383,11.906770969883036
1360,0,0,0,0.00601130910217762,12.094311424399908
1361,0,0,0,0.017653407528996468,78.07342056706692
1366,0,0,0,0.0063849277794361115,14.211715571043314
1368,0,0,0,0.005146093666553497,7.190887525538171
1376,0,0,0,0.00523416930809617,7.690037434180742
1378,0,0,0,0.004885995760560036,5.71683813184902
1379,0,0,0,0.006937779951840639,17.344887314275688
1381,0,0,0,0.01872934214770794,84.17105048186016
1382,0,0,0,0.004658929537981749,4.429988757032354
1383,0,0,0,0.0064721000380814075,14.705745749840073
1396,0,0,0,0.0028887668158859015,5.602030829092706
1397,0,0,0,0.004839127883315086,5.45122443621953
1398,0,0,0,0.00894322618842125,28.71032602404427
1400,0,0,0,0.008127090521156788,24.085051241826253
1401,0,0,0,0.012706194072961807,50.0361437290826
1402,0,0,0,0.004889362026005983,5.735915723114674
1403,0,0,0,0.007253100164234638,19.13189734852407
1406,0,0,0,0.005621373187750578,9.884432817175538
1408,0,0,0,0.006046773865818977,12.295300406388044
1415,0,0,0,0.007463167887181044,20.32241135308739
1419,0,0,0,0.009625609964132309,32.577590495121896
1422,0,0,0,0.006525276228785515,15.007110466202143
1423,0,0,0,0.00875195674598217,27.62634726388588
1426,0,0,0,0.004526217468082905,3.677871413286647
1427,0,0,0,0.008746549487113953,27.595702777819096
1432,0,0,0,0.022646524012088776,106.37084301808251
1433,0,0,0,0.0016738725826144218,12.487184714165847
1436,0,0,0,0.008707244880497456,27.372952304950257
1438,0,0,0,0.012781756930053234,50.464380101288675
1444,0,0,0,0.004894001875072718,5.762211077848521
1448,0,0,0,0.0056124161928892136,9.833670959657919
1449,0,0,0,0.002543077804148197,7.561149554830445
1456,0,0,0,0.008769297040998936,27.724619686565426
1459,0,0,0,0.005608862265944481,9.813529836883058
1462,0,0,0,0.006074690259993076,12.453510614767625
1465,0,0,0,0.8626177310943604,4866.728293250677
1470,0,0,0,0.005871961824595928,11.304590456647519
1472,0,0,0,0.004524382296949625,3.6674709723988417
1474,0,0,0,0.006000075489282608,12.030647319863645
1478,0,0,0,0.022508714348077774,105.58983614721201
1482,0,0,0,0.008748278953135014,27.60550415753422
1484,0,0,0,0.004877506755292416,5.668728505514412
1485,0,0,0,0.005806400440633297,10.933035299713776
1486,0,0,0,0.005898677743971348,11.455997230211375
1488,0,0,0,0.008691254071891308,27.28232780860739
1494,0,0,0,0.017738323658704758,78.55466461642916
1506,0,0,0,0.013649409636855125,55.381616714590095
1518,0,0,0,0.013599569909274578,55.09916069118949
1522,0,0,0,0.004998927935957909,6.356857143295487
1524,0,0,0,0.0028069354593753815,6.065792584453108
1527,0,0,0,0.005861531011760235,11.24547605018042
1531,0,0,0,0.005274186376482248,7.916825632134163
1536,0,0,0,0.00553935207426548,9.419595654643915
1537,0,0,0,0.006369761191308498,14.12576216842575
1539,0,0,0,0.008690141141414642,27.276020512560233
1540,0,0,0,0.002845300128683448,5.848369005756317
1541,0,0,0,0.03319629654288292,166.15942817865084
1548,0,0,0,0.0065390681847929955,15.085273434538864
1549,0,0,0,0.004712298512458801,4.732446034299665
1554,0,0,0,0.0047502340748906136,4.947437741319695
1556,0,0,0,0.008236419409513474,24.704649392681542
1558,0,0,0,0.00957826804369688,32.30929026084135
1561,0,0,0,0.005504682194441557,9.223111507112892
1562,0,0,0,0.005460971966385841,8.975393114619713
1563,0,0,0,0.004784274846315384,5.140356551210672
1564,0,0,0,0.0023752327542752028,8.512375567412155
1565,0,0,0,0.005171678494662046,7.335884080650753
1567,0,0,0,0.005967181641608477,11.844228455648047
1568,0,0,0,0.010190260596573353,35.777627493562164
1569,0,0,0,0.008883791975677013,28.373495302837945
1571,0,0,0,0.0053116325289011,8.129043712315045
1576,0,0,0,0.005725212395191193,10.472919372591512
1578,0,0,0,0.005009430460631847,6.416377961307048
1579,0,0,0,0.01355006918311119,54.81862588599906
1580,0,0,0,0.0060796914622187614,12.481853861439797
1582,0,0,0,0.004569102544337511,3.920913433982517
1588,0,0,0,0.00602051941677928,12.146508917503155
1591,0,0,0,0.006277826149016619,13.604739929390352
1593,0,0,0,0.007364701014012098,19.764371356037973
1594,0,0,0,0.0055026765912771225,9.21174517904799
1601,0,0,0,0.005398105829954147,8.619112698071309
1603,0,0,0,0.004766531754285097,5.039801362388535
1606,0,0,0,0.004920877516269684,5.914523040761407
1607,0,0,0,0.005043264012783766,6.608122400176692
1608,0,0,0,0.005245099775493145,7.751983526279055
1613,0,0,0,0.005124909803271294,7.0708324996899
1614,0,0,0,0.006102739833295345,12.612475587444061
1615,0,0,0,0.005341869313269854,8.300404237097553
1617,0,0,0,0.008750472217798233,27.61793401710833
1620,0,0,0,0.009602547623217106,32.44688959803754
1621,0,0,0,0.005006695166230202,6.400876263825452
1622,0,0,0,0.0031362485606223345,4.199480837832711
1624,0,0,0,0.0048140352591872215,5.3090173421621145
1631,0,0,0,0.013379334472119808,53.85102333550076
1632,0,0,0,0.010667705908417702,38.48344694164946
1640,0,0,0,0.00532126659527421,8.18364272818102
1645,0,0,0,0.006001042202115059,12.036125958605863
1647,0,0,0,0.005982928443700075,11.933470097125342
1649,0,0,0,0.0055390335619449615,9.417790554017865
1650,0,0,0,0.004837267100811005,5.44067884835156
1651,0,0,0,0.004770622123032808,5.062982654638847
1655,0,0,0,0.012968546710908413,51.522971335098255
1666,0,0,0,0.0074294754303991795,20.131466542126653
1668,0,0,0,0.007078835275024176,18.144288266087063
1675,0,0,0,0.006074985023587942,12.455181124557521
1688,0,0,0,0.0048323096707463264,5.412583671063669
1694,0,0,0,0.005578229669481516,9.639926131498004
1695,0,0,0,0.006374437361955643,14.15226336796783
1700,0,0,0,0.005365673452615738,8.43530911853468
1702,0,0,0,0.008442383259534836,25.871905572950464
