sample_idx,real_label,min_dis
156583,3,5.150808811187744
157912,3,5.150808811187744
154888,3,5.150787353515625
156159,3,5.150765419006348
155422,3,5.150742053985596
154155,3,5.150720596313477
154580,3,5.150720596313477
155304,3,5.150720596313477
155839,3,5.150720596313477
157692,3,5.150720596313477
155071,3,5.150697231292725
156866,3,5.150675296783447
156934,3,5.150650978088379
157180,3,5.150650978088379
155680,3,5.15060567855835
157831,3,5.15060567855835
157902,3,5.15060567855835
156340,3,5.150582313537598
156343,3,5.150582313537598
157439,3,5.150582313537598
154722,3,5.150557041168213
155111,3,5.150557041168213
157014,3,5.150557041168213
157682,3,5.150557041168213
154336,3,5.150533676147461
157411,3,5.150509357452393
154261,3,5.150460720062256
154921,3,5.150460720062256
155116,3,5.150460720062256
154433,3,5.150434494018555
155213,3,5.150434494018555
154413,3,5.150282859802246
157651,3,5.150228977203369
157059,3,5.150175094604492
156505,3,5.150063991546631
157842,3,5.150007247924805
156594,3,5.1497039794921875
154970,3,5.148725509643555
157716,3,5.148578643798828
155550,3,5.148417949676514
157950,3,5.14835786819458
157879,3,5.1481614112854
157685,3,5.147949695587158
155328,3,5.147768497467041
157400,3,5.147719860076904
155826,3,5.147658348083496
157066,3,5.147605895996094
156284,3,5.147353172302246
157985,3,5.147140979766846
154720,3,5.147069454193115
155823,3,5.146822929382324
155554,3,5.146759033203125
154942,3,5.1466450691223145
156247,3,5.14658260345459
154355,3,5.146489143371582
157655,3,5.1464738845825195
154284,3,5.146405220031738
155475,3,5.146368980407715
157740,3,5.146335601806641
155070,3,5.146333694458008
155553,3,5.146282196044922
154231,3,5.146221160888672
156272,3,5.146183967590332
157955,3,5.146183967590332
155603,3,5.146102428436279
155293,3,5.146076202392578
157222,3,5.146076202392578
157933,3,5.1460676193237305
155199,3,5.146057605743408
157474,3,5.146032333374023
154986,3,5.145991802215576
157328,3,5.145991802215576
157509,3,5.145991802215576
156845,3,5.145981788635254
156304,3,5.145948886871338
156168,3,5.145934581756592
156922,3,5.145934581756592
157765,3,5.145931720733643
155143,3,5.145888805389404
156171,3,5.14588737487793
157652,3,5.145881175994873
154269,3,5.145866870880127
157165,3,5.145860195159912
154875,3,5.145857334136963
156721,3,5.145844459533691
154591,3,5.1458420753479
156584,3,5.145804405212402
154139,3,5.1457905769348145
154165,3,5.145766258239746
155271,3,5.145751953125
155047,3,5.145719051361084
155102,3,5.1457061767578125
157115,3,5.145703315734863
154481,3,5.145700454711914
155348,3,5.145687580108643
154939,3,5.14567232131958
154250,3,5.145669937133789
157254,3,5.145668029785156
154461,3,5.14565372467041
154594,3,5.145648002624512
154842,3,5.145636558532715
156099,3,5.145634651184082
157815,3,5.145634651184082
156038,3,5.1456298828125
155764,3,5.145620822906494
157636,3,5.145602226257324
154874,3,5.145601272583008
157032,3,5.145599842071533
157054,3,5.145599842071533
156671,3,5.145586967468262
156468,3,5.145570278167725
156684,3,5.145567417144775
156221,3,5.145553112030029
157693,3,5.145553112030029
155777,3,5.145552635192871
155932,3,5.145552635192871
156979,3,5.145552635192871
157409,3,5.145539283752441
155758,3,5.145534992218018
156548,3,5.145534992218018
157941,3,5.145532131195068
154051,3,5.145524501800537
154785,3,5.145498752593994
156628,3,5.145498752593994
155998,3,5.145496845245361
155723,3,5.145493030548096
157983,3,5.145493030548096
155479,3,5.145488262176514
157550,3,5.145488262176514
156344,3,5.145482063293457
157822,3,5.145479679107666
156504,3,5.145477294921875
157030,3,5.145463943481445
155521,3,5.145445823669434
155041,3,5.145427703857422
155822,3,5.145424842834473
154289,3,5.145413398742676
155288,3,5.145413398742676
157292,3,5.14540958404541
156494,3,5.145407676696777
157282,3,5.145407676696777
154590,3,5.1453986167907715
157726,3,5.145395755767822
157456,3,5.145390033721924
154668,3,5.145380020141602
155531,3,5.145380020141602
154565,3,5.145373344421387
154985,3,5.145370960235596
155493,3,5.145362377166748
154916,3,5.145348072052002
157644,3,5.145332336425781
155704,3,5.145316123962402
154766,3,5.145313262939453
154440,3,5.145296573638916
155588,3,5.145296573638916
155977,3,5.1452860832214355
155928,3,5.14527702331543
156978,3,5.145276069641113
156823,3,5.1452555656433105
157942,3,5.1452555656433105
155000,3,5.145247459411621
156023,3,5.145247459411621
156165,3,5.14524507522583
155335,3,5.145227909088135
155974,3,5.145227909088135
156980,3,5.145227432250977
155153,3,5.145218849182129
156274,3,5.145210266113281
157444,3,5.14520788192749
157674,3,5.14520788192749
157198,3,5.145198822021484
154931,3,5.145193576812744
155187,3,5.145179271697998
157936,3,5.145176887512207
156152,3,5.145174980163574
156254,3,5.145174980163574
154225,3,5.14517068862915
154788,3,5.145168304443359
155622,3,5.145167827606201
155484,3,5.145158767700195
156260,3,5.145158290863037
155294,3,5.1451568603515625
157602,3,5.145148754119873
154318,3,5.145138263702393
155751,3,5.145138263702393
154207,3,5.145137786865234
155716,3,5.145137786865234
156182,3,5.145137786865234
156465,3,5.14513635635376
156660,3,5.14513635635376
154080,3,5.145127773284912
156163,3,5.145120143890381
156887,3,5.145120143890381
154658,3,5.145116806030273
154391,3,5.145106792449951
154747,3,5.145102500915527
154233,3,5.1450958251953125
154479,3,5.1450958251953125
157175,3,5.1450886726379395
157010,3,5.145086288452148
154183,3,5.145074367523193
154504,3,5.145074367523193
156229,3,5.145074367523193
157519,3,5.145066261291504
155539,3,5.145065784454346
155561,3,5.145054817199707
154755,3,5.145053386688232
157443,3,5.145053386688232
154377,3,5.145045280456543
155950,3,5.145045280456543
156220,3,5.145045280456543
157095,3,5.145045280456543
155173,3,5.145044326782227
157919,3,5.145044326782227
157962,3,5.145044326782227
155051,3,5.145034313201904
155635,3,5.1450066566467285
157812,3,5.14499044418335
155522,3,5.144989490509033
157399,3,5.144988536834717
156105,3,5.144979953765869
156036,3,5.1449689865112305
156452,3,5.1449689865112305
155004,3,5.144967555999756
155027,3,5.1449666023254395
156733,3,5.144949436187744
155386,3,5.144946575164795
155856,3,5.144946575164795
155474,3,5.144944667816162
155002,3,5.144936561584473
155306,3,5.144936561584473
156876,3,5.144932270050049
154205,3,5.1449294090271
157733,3,5.144927024841309
156506,3,5.1449151039123535
154035,3,5.144914150238037
154258,3,5.144914150238037
154409,3,5.144914150238037
155340,3,5.144914150238037
155396,3,5.144909858703613
157775,3,5.144891738891602
155059,3,5.1448893547058105
157720,3,5.144880294799805
155290,3,5.14487886428833
154728,3,5.144870281219482
155183,3,5.144870281219482
156013,3,5.144870281219482
155933,3,5.144869327545166
157969,3,5.144869327545166
157380,3,5.144859790802002
157704,3,5.144859790802002
155934,3,5.144847869873047
154908,3,5.14484167098999
154302,3,5.144836902618408
155217,3,5.144834995269775
154491,3,5.144834041595459
155292,3,5.144827842712402
156490,3,5.144827842712402
156086,3,5.144824028015137
156814,3,5.144824028015137
156953,3,5.144824028015137
154279,3,5.144822597503662
155619,3,5.144808292388916
155699,3,5.144805908203125
155818,3,5.144805908203125
156825,3,5.144801139831543
154736,3,5.1447978019714355
156382,3,5.144777774810791
157944,3,5.1447672843933105
156094,3,5.144762992858887
156115,3,5.144761562347412
156569,3,5.144754886627197
157929,3,5.144754886627197
155710,3,5.144748210906982
157216,3,5.144741058349609
154245,3,5.144731521606445
155289,3,5.144731521606445
156404,3,5.144724369049072
158008,3,5.144717693328857
155568,3,5.144710540771484
154092,3,5.144707202911377
155774,3,5.144707202911377
156854,3,5.144707202911377
157329,3,5.144707202911377
157426,3,5.144707202911377
155593,3,5.14470100402832
156923,3,5.14470100402832
155965,3,5.144690036773682
155044,3,5.144683837890625
155666,3,5.144683837890625
157968,3,5.144683837890625
154816,3,5.144680500030518
155131,3,5.144680500030518
156397,3,5.144672870635986
157373,3,5.144672870635986
156117,3,5.144670486450195
156896,3,5.144670486450195
155145,3,5.144659519195557
156420,3,5.144659519195557
157555,3,5.144645690917969
156897,3,5.1446356773376465
157493,3,5.1446356773376465
154255,3,5.144631385803223
156754,3,5.144631385803223
157319,3,5.144618511199951
154257,3,5.144613265991211
155078,3,5.1446099281311035
155517,3,5.1446099281311035
155957,3,5.1446099281311035
154780,3,5.14459228515625
157001,3,5.144591331481934
155261,3,5.144584655761719
157299,3,5.144584655761719
155770,3,5.144571304321289
154980,3,5.144567966461182
156799,3,5.144567966461182
157015,3,5.144567966461182
155741,3,5.144564151763916
157289,3,5.144564151763916
154159,3,5.144559383392334
154865,3,5.144559383392334
157238,3,5.144559383392334
156697,3,5.144539833068848
157348,3,5.144534587860107
157441,3,5.144534587860107
155857,3,5.144530296325684
154306,3,5.1445231437683105
154614,3,5.1445231437683105
156917,3,5.1445231437683105
154914,3,5.144509792327881
156425,3,5.144509792327881
156997,3,5.144509792327881
156963,3,5.144507884979248
154801,3,5.144506454467773
156262,3,5.144486904144287
156789,3,5.144486904144287
156955,3,5.144486904144287
155696,3,5.1444830894470215
156409,3,5.1444830894470215
155374,3,5.144465446472168
155784,3,5.144465446472168
155735,3,5.1444573402404785
155926,3,5.1444573402404785
156250,3,5.1444573402404785
156379,3,5.1444573402404785
156485,3,5.1444573402404785
156678,3,5.1444573402404785
156018,3,5.1444549560546875
157709,3,5.144453048706055
154427,3,5.144444942474365
156187,3,5.144440174102783
157405,3,5.1444315910339355
157588,3,5.1444315910339355
157742,3,5.144428730010986
155647,3,5.144412994384766
155873,3,5.144412994384766
157614,3,5.144405364990234
155688,3,5.144402027130127
155318,3,5.1443963050842285
154543,3,5.144388675689697
157843,3,5.14438533782959
156324,3,5.144378662109375
154676,3,5.144355773925781
156430,3,5.144355773925781
155378,3,5.144351959228516
156015,3,5.144351959228516
156010,3,5.1443352699279785
156466,3,5.1443352699279785
157416,3,5.1443352699279785
157621,3,5.14433479309082
154606,3,5.14432430267334
155571,3,5.14432430267334
155746,3,5.144312858581543
156524,3,5.144312858581543
156380,3,5.144308567047119
157808,3,5.144308090209961
157003,3,5.144306182861328
154515,3,5.144298076629639
155403,3,5.144298076629639
156740,3,5.144298076629639
157368,3,5.144298076629639
157537,3,5.144298076629639
157772,3,5.144298076629639
154578,3,5.144290447235107
156435,3,5.144290447235107
157028,3,5.144290447235107
154853,3,5.144278526306152
156829,3,5.1442694664001465
157830,3,5.1442694664001465
154227,3,5.1442670822143555
155954,3,5.144256591796875
154053,3,5.14424467086792
155321,3,5.14424467086792
155369,3,5.14424467086792
155559,3,5.14424467086792
154803,3,5.144241809844971
157776,3,5.144241809844971
157847,3,5.144241809844971
155260,3,5.14423131942749
155038,3,5.144221305847168
156320,3,5.144213676452637
157517,3,5.144199371337891
157065,3,5.144197940826416
155019,3,5.1441850662231445
157899,3,5.144183158874512
157266,3,5.144179344177246
157691,3,5.144179344177246
155920,3,5.144175052642822
156081,3,5.144175052642822
156636,3,5.144175052642822
157485,3,5.144156455993652
156270,3,5.144153594970703
154277,3,5.144129276275635
155118,3,5.144126892089844
155994,3,5.144126892089844
156173,3,5.144126892089844
156348,3,5.144126892089844
156763,3,5.144126892089844
157058,3,5.144126892089844
157250,3,5.144126892089844
157590,3,5.144126892089844
157321,3,5.144118785858154
157782,3,5.144102573394775
154293,3,5.144083499908447
154818,3,5.144078731536865
155697,3,5.144078731536865
155862,3,5.144078731536865
155140,3,5.144069194793701
155586,3,5.144067764282227
154126,3,5.144052982330322
155101,3,5.144052982330322
157169,3,5.144052982330322
154866,3,5.144051551818848
154797,3,5.144044399261475
155134,3,5.144039154052734
154040,3,5.144033908843994
154198,3,5.144033908843994
154397,3,5.144033908843994
154603,3,5.144019603729248
155423,3,5.144008636474609
154835,3,5.1439900398254395
157457,3,5.1439900398254395
156745,3,5.143978595733643
157397,3,5.143978595733643
156449,3,5.143978118896484
155240,3,5.14396333694458
155272,3,5.14396333694458
157761,3,5.14396333694458
155339,3,5.143958568572998
156372,3,5.143956184387207
154613,3,5.1439528465271
156323,3,5.143946170806885
157832,3,5.143928527832031
154147,3,5.143927097320557
157679,3,5.143927097320557
156532,3,5.143920421600342
155329,3,5.143918514251709
154087,3,5.143916606903076
157834,3,5.1439104080200195
155853,3,5.143906116485596
156976,3,5.143901348114014
157415,3,5.143855094909668
157514,3,5.143855094909668
155141,3,5.143853664398193
156711,3,5.143853664398193
154894,3,5.143848896026611
156712,3,5.143848896026611
156146,3,5.1438374519348145
156957,3,5.14383602142334
157533,3,5.14382266998291
156555,3,5.143822193145752
154104,3,5.1438093185424805
157363,3,5.143795490264893
154597,3,5.143795013427734
155172,3,5.143795013427734
156113,3,5.143795013427734
155971,3,5.143789768218994
154177,3,5.143780708312988
154315,3,5.143780708312988
157914,3,5.143777847290039
157002,3,5.143775939941406
155952,3,5.143767356872559
155114,3,5.143761157989502
157600,3,5.143760681152344
157310,3,5.143742084503174
154949,3,5.143740653991699
154823,3,5.143740177154541
157932,3,5.143740177154541
154573,3,5.143719673156738
154132,3,5.1437153816223145
154483,3,5.143712520599365
155781,3,5.143712520599365
157024,3,5.1436944007873535
157082,3,5.143682956695557
155267,3,5.143679141998291
155801,3,5.143679141998291
157796,3,5.143674373626709
154967,3,5.143657207489014
155496,3,5.143628120422363
155767,3,5.143628120422363
154465,3,5.143624305725098
155322,3,5.143599510192871
156587,3,5.143599510192871
157255,3,5.143592834472656
157924,3,5.143581867218018
155898,3,5.143569469451904
157943,3,5.143569469451904
156511,3,5.143540859222412
157928,3,5.143540859222412
157479,3,5.143519878387451
155916,3,5.143511772155762
156172,3,5.143451690673828
157256,3,5.143451690673828
156289,3,5.143434047698975
155789,3,5.1434221267700195
154182,3,5.143399238586426
154793,3,5.143376350402832
154947,3,5.143376350402832
156645,3,5.143332481384277
157908,3,5.143332481384277
155178,3,5.143299579620361
157218,3,5.143299579620361
155021,3,5.143296718597412
154854,3,5.143277168273926
157729,3,5.143253326416016
157780,3,5.143247127532959
156918,3,5.143227577209473
154746,3,5.143182277679443
155848,3,5.143182277679443
156541,3,5.1431756019592285
156353,3,5.14316987991333
154164,3,5.143158912658691
154288,3,5.14308500289917
155621,3,5.14308500289917
157760,3,5.1430344581604
155825,3,5.1430206298828125
155112,3,5.142984867095947
155592,3,5.142969131469727
154689,3,5.142689228057861
155487,3,5.142345428466797
156467,3,5.119961738586426
157525,3,5.119883060455322
155380,3,5.119858264923096
157697,3,5.11965274810791
157771,3,5.119491100311279
157111,3,5.119460582733154
157658,3,5.119234561920166
154372,3,5.119200229644775
156366,3,5.11876106262207
155827,3,5.118725299835205
157922,3,5.118635177612305
156305,3,5.118325710296631
154100,3,5.118239879608154
155277,3,5.117315769195557
156063,3,5.117271900177002
155069,3,5.117099285125732
157711,3,5.117073059082031
155360,3,5.117058277130127
156948,3,5.117037296295166
156967,3,5.1170172691345215
157567,3,5.117002010345459
156004,3,5.1169753074646
156360,3,5.116964340209961
154948,3,5.116942882537842
154538,3,5.1169328689575195
157013,3,5.1169209480285645
155198,3,5.116856098175049
157700,3,5.116831302642822
155707,3,5.116760730743408
154343,3,5.116699695587158
157528,3,5.116699695587158
154802,3,5.11666202545166
155577,3,5.116623878479004
155395,3,5.116598129272461
156155,3,5.1165900230407715
155505,3,5.11655855178833
156518,3,5.116545677185059
155081,3,5.1164984703063965
155759,3,5.116492748260498
155305,3,5.116450786590576
157923,3,5.11644983291626
155100,3,5.116408348083496
156857,3,5.116400241851807
156359,3,5.116380214691162
156675,3,5.116365432739258
155560,3,5.1163506507873535
155060,3,5.116337299346924
154039,3,5.1163225173950195
154203,3,5.1163225173950195
157881,3,5.1163225173950195
154719,3,5.116321563720703
155037,3,5.116268634796143
154467,3,5.116252899169922
154555,3,5.116238117218018
155203,3,5.116231918334961
155242,3,5.116231918334961
154439,3,5.116222858428955
157747,3,5.116207122802734
155930,3,5.11620569229126
154511,3,5.116200923919678
156377,3,5.116200923919678
156020,3,5.116191387176514
156620,3,5.116191387176514
156861,3,5.116185665130615
155617,3,5.116177558898926
154600,3,5.116176605224609
157753,3,5.11616849899292
157286,3,5.1161675453186035
157807,3,5.116154670715332
157797,3,5.11614990234375
154105,3,5.116121768951416
154849,3,5.116121768951416
154588,3,5.116107940673828
154647,3,5.116105556488037
157473,3,5.116105556488037
157818,3,5.116105556488037
154188,3,5.116089344024658
157233,3,5.116078853607178
156231,3,5.116072177886963
157553,3,5.116057872772217
157306,3,5.1160569190979
154341,3,5.116046905517578
155970,3,5.116034984588623
154805,3,5.11602258682251
156998,3,5.11602258682251
156901,3,5.1160149574279785
155880,3,5.116007328033447
157404,3,5.115967750549316
157283,3,5.115965366363525
155455,3,5.115962505340576
156888,3,5.115962505340576
154446,3,5.115954875946045
155076,3,5.115949630737305
156069,3,5.115945816040039
157718,3,5.115945816040039
154129,3,5.115936756134033
156676,3,5.115932941436768
156027,3,5.115908145904541
155159,3,5.11589241027832
155572,3,5.11589241027832
157784,3,5.11589241027832
155367,3,5.115883827209473
154569,3,5.115874767303467
155931,3,5.115874767303467
155958,3,5.115871429443359
154204,3,5.115866661071777
157290,3,5.115866184234619
155756,3,5.115856647491455
154041,3,5.1158294677734375
154626,3,5.1158294677734375
155923,3,5.1158294677734375
154111,3,5.115810871124268
156863,3,5.11580228805542
157185,3,5.11580228805542
156641,3,5.115801811218262
156775,3,5.115801811218262
154675,3,5.115792751312256
156890,3,5.115786552429199
154106,3,5.115784168243408
156149,3,5.115775108337402
154533,3,5.115768909454346
156832,3,5.115768909454346
157351,3,5.115755081176758
154688,3,5.11575174331665
157477,3,5.11575174331665
155229,3,5.115718364715576
156034,3,5.115718364715576
156513,3,5.115718364715576
157872,3,5.1157097816467285
155566,3,5.115702152252197
156060,3,5.115702152252197
154130,3,5.11569881439209
157189,3,5.11569881439209
154486,3,5.115689277648926
155192,3,5.115684986114502
154138,3,5.115679740905762
156570,3,5.115679740905762
155927,3,5.115670680999756
155221,3,5.115650177001953
155674,3,5.115650177001953
157705,3,5.115650177001953
154753,3,5.115641117095947
156767,3,5.115633010864258
156500,3,5.115631580352783
157433,3,5.115631580352783
154708,3,5.115630149841309
154054,3,5.115621089935303
156271,3,5.115619659423828
156748,3,5.115619659423828
156275,3,5.115614891052246
155014,3,5.115612030029297
154408,3,5.115597724914551
156946,3,5.115588665008545
156062,3,5.115579128265381
156460,3,5.115579128265381
157888,3,5.115571975708008
154386,3,5.115555763244629
154559,3,5.1155524253845215
157748,3,5.1155524253845215
154354,3,5.115543365478516
156243,3,5.115543365478516
154385,3,5.115540504455566
157016,3,5.115531921386719
157637,3,5.115531921386719
157730,3,5.115531921386719
155698,3,5.115524768829346
157850,3,5.115523338317871
155254,3,5.1155195236206055
155108,3,5.1155104637146
156736,3,5.1155104637146
157364,3,5.1155104637146
154707,3,5.115506649017334
154886,3,5.115506172180176
156389,3,5.115490913391113
154034,3,5.115488052368164
156531,3,5.115488052368164
156624,3,5.115488052368164
156667,3,5.115488052368164
157745,3,5.115488052368164
155268,3,5.115478038787842
154662,3,5.115468502044678
155066,3,5.115468502044678
155891,3,5.115468502044678
155939,3,5.115468502044678
156390,3,5.115468502044678
154286,3,5.115457057952881
155575,3,5.115448474884033
156732,3,5.115448474884033
154568,3,5.115438938140869
155922,3,5.115431785583496
154638,3,5.115427017211914
157049,3,5.115427017211914
155226,3,5.115423202514648
154943,3,5.115415096282959
157886,3,5.115415096282959
156617,3,5.115411758422852
156875,3,5.115406513214111
156944,3,5.115406513214111
155837,3,5.115405082702637
154226,3,5.11539363861084
156217,3,5.11539363861084
156042,3,5.115391254425049
157060,3,5.115383625030518
157428,3,5.115383625030518
157330,3,5.115368843078613
154727,3,5.11536169052124
156082,3,5.11536169052124
156499,3,5.11536169052124
157360,3,5.115354061126709
154789,3,5.115348815917969
155515,3,5.115340232849121
157743,3,5.115340232849121
154431,3,5.115336894989014
157541,3,5.115333557128906
157668,3,5.11532735824585
154979,3,5.115323066711426
154113,3,5.115318298339844
154313,3,5.115318298339844
155651,3,5.115318298339844
156523,3,5.115318298339844
154811,3,5.11531400680542
156522,3,5.11531400680542
156734,3,5.11531400680542
154891,3,5.115300178527832
156265,3,5.115300178527832
154562,3,5.11529541015625
156749,3,5.11529541015625
156994,3,5.11529541015625
156492,3,5.115294456481934
156843,3,5.115283012390137
155274,3,5.115274429321289
156962,3,5.115274429321289
154911,3,5.115273475646973
156898,3,5.115273475646973
157421,3,5.115273475646973
156475,3,5.115263938903809
157876,3,5.115259170532227
154692,3,5.115250110626221
154876,3,5.115250110626221
157347,3,5.115250110626221
157423,3,5.115250110626221
155616,3,5.115245342254639
156132,3,5.115245342254639
154959,3,5.115232467651367
154148,3,5.115227222442627
155162,3,5.115227222442627
155813,3,5.115227222442627
156326,3,5.115227222442627
157960,3,5.115227222442627
156418,3,5.1152143478393555
155025,3,5.115212917327881
154787,3,5.115209579467773
155624,3,5.115209579467773
154904,3,5.115204334259033
154237,3,5.1151909828186035
155947,3,5.115180492401123
156207,3,5.115180492401123
156703,3,5.115171432495117
157138,3,5.115171432495117
155249,3,5.115170001983643
155324,3,5.115152359008789
156723,3,5.11514949798584
155606,3,5.1151347160339355
156121,3,5.1151347160339355
157356,3,5.1151347160339355
154830,3,5.115132808685303
157372,3,5.115132808685303
155179,3,5.11513090133667
155502,3,5.115118026733398
155152,3,5.115114212036133
154680,3,5.115109920501709
154714,3,5.1150946617126465
157920,3,5.1150946617126465
155298,3,5.115084171295166
156108,3,5.115084171295166
155749,3,5.115074634552002
154552,3,5.115063190460205
155943,3,5.115063190460205
155896,3,5.115052700042725
155453,3,5.1150407791137695
156090,3,5.115040302276611
156860,3,5.115040302276611
155693,3,5.1150383949279785
157395,3,5.1150383949279785
155631,3,5.115035533905029
156989,3,5.115035533905029
155841,3,5.115023136138916
156685,3,5.115015983581543
157007,3,5.115015983581543
155959,3,5.11501407623291
157026,3,5.11501407623291
155167,3,5.115013599395752
155996,3,5.115013599395752
154901,3,5.114995956420898
156563,3,5.114995956420898
154324,3,5.114995002746582
154455,3,5.114995002746582
154690,3,5.114995002746582
155450,3,5.114995002746582
157227,3,5.114995002746582
155993,3,5.114974498748779
157874,3,5.11497163772583
156580,3,5.1149468421936035
155098,3,5.114933967590332
156557,3,5.114933967590332
154230,3,5.114931583404541
154321,3,5.114926815032959
157314,3,5.114926815032959
157521,3,5.114912986755371
154195,3,5.114904403686523
154444,3,5.114904403686523
157900,3,5.114904403686523
156264,3,5.114891529083252
157773,3,5.114891529083252
154514,3,5.114889621734619
155211,3,5.114880561828613
155252,3,5.114880561828613
155997,3,5.114880561828613
154252,3,5.114875793457031
154507,3,5.114870071411133
154919,3,5.114870071411133
157167,3,5.114870071411133
155244,3,5.114848613739014
156065,3,5.114848613739014
155551,3,5.114846706390381
157057,3,5.114846706390381
154259,3,5.114834785461426
154314,3,5.114834785461426
154418,3,5.114832401275635
154716,3,5.114832401275635
156327,3,5.114832401275635
156567,3,5.114832401275635
157422,3,5.114832401275635
156552,3,5.114827632904053
154121,3,5.1148176193237305
157194,3,5.1148176193237305
154171,3,5.114809513092041
157875,3,5.114809513092041
155615,3,5.114808082580566
157152,3,5.114808082580566
156447,3,5.114805698394775
157303,3,5.114805698394775
155405,3,5.114804267883301
156988,3,5.114803314208984
154535,3,5.114791393280029
154629,3,5.114787578582764
157385,3,5.114787578582764
154944,3,5.114785194396973
157571,3,5.114785194396973
